^SAMPLE = GSM40525
!Sample_title = M18 Cy3
!Sample_geo_accession = GSM40525
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.155	6609	6367	1231	174	187	93	52	384	7339	6850	1422	175	186	80	52	384
G000001-2	29	2	1	-0.111	5919	6058	1180	182	188	74	52	362	6372	6518	1023	177	182	61	52	362
G000001-3	29	3	1	-0.165	5843	5227	2285	187	191	64	80	440	6520	5691	2406	178	181	43	80	440
G000002-1	21	1	1	-0.124	13614	13360	2461	181	188	74	52	392	14814	14108	2962	176	182	55	52	392
G000002-2	21	2	1	-0.11	14024	12846	3522	181	187	68	52	379	15117	13895	3366	178	185	46	52	379
G000002-3	21	3	1	-0.119	13916	13087	2994	181	195	81	52	362	15096	13794	3221	179	183	53	52	362
G000003-1	13	1	1	-0.127	9360	9026	2950	217	235	109	52	384	10172	9791	2352	190	194	48	52	384
G000003-2	13	2	1	-0.07	9540	9074	1729	208	217	76	52	352	9986	9340	2014	191	195	47	52	352
G000003-3	13	3	1	-0.016	8783	8326	2084	207	215	85	52	370	8855	8439	2339	186	190	45	52	370
G000004-1	5	1	1	-0.027	13158	13067	2889	208	219	82	52	392	13390	12832	2833	198	202	51	52	392
G000004-2	5	2	1	-0.032	11572	11057	2276	209	218	71	52	362	11810	11278	2204	195	197	47	52	362
G000004-3	5	3	1	-0.022	11176	10924	2372	216	225	88	52	362	11322	10828	2403	194	196	47	52	362
G000005-1	29	4	1	-0.105	26772	26496	8300	188	198	98	52	361	28772	28052	9299	179	183	45	52	361
G000005-2	29	5	1	-0.154	26087	24437	7357	193	210	108	52	381	28987	26369	6893	177	183	49	52	381
G000005-3	29	6	1	-0.059	25667	24805	4607	197	207	77	52	371	26708	26559	4858	180	187	54	52	371
G000006-1	21	4	1	-0.178	15935	15455	3344	182	194	68	52	370	17991	17234	3542	173	178	44	52	370
G000006-2	21	5	1	-0.133	15500	14551	3060	184	195	70	52	370	16966	15919	3351	174	177	43	52	370
G000006-3	21	6	1	-0.117	15310	14040	3062	197	200	63	52	379	16565	15291	3360	171	179	45	52	379
G000007-1	13	4	1	-0.132	10923	10756	2504	211	220	80	52	352	11929	11253	2482	190	192	46	52	352
G000007-2	13	5	1	-0.127	10643	9971	2428	207	220	81	52	352	11585	10597	2766	190	195	49	52	352
!sample_table_end
