^SAMPLE = GSM40932
!Sample_title = 2M10 Cy3
!Sample_geo_accession = GSM40932
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.057	3743	3332	1745	534	583	215	80	535	3405	3066	1694	321	330	70	80	535
G000001-2	4	20	1	0.055	3932	4040	850	482	501	126	52	340	3640	3792	911	318	325	80	52	340
G000001-3	4	21	1	-0.058	4115	4174	797	486	493	110	52	340	4091	4059	746	313	324	78	52	340
G000002-1	12	19	1	-0.13	15948	15568	2612	493	505	123	52	420	17244	16878	3136	330	343	100	52	420
G000002-2	12	20	1	-0.1	16664	16259	3127	486	497	131	52	420	17659	17351	3907	321	331	89	52	420
G000002-3	12	21	1	-0.111	16822	16688	2244	479	493	127	52	420	17971	18004	3063	320	330	95	52	420
G000003-1	20	19	1	-0.242	9036	8720	2247	500	520	163	52	420	10440	10398	2449	342	512	2721	52	420
G000003-2	20	20	1	-0.207	9206	8957	2401	513	604	1335	52	340	10372	10447	2495	341	774	4003	52	340
G000003-3	20	21	1	-0.197	9799	9496	2863	520	528	136	52	420	10977	10785	2933	341	363	186	52	420
G000004-1	28	19	1	-0.211	16825	16174	2594	469	506	219	52	340	19238	18559	2735	303	317	82	52	340
G000004-2	28	20	1	-0.163	16730	16265	2208	476	509	229	52	340	18484	18377	2129	289	305	86	52	340
G000004-3	28	21	1	-0.17	17267	16960	2066	454	483	211	52	420	19195	18598	2746	277	283	73	52	420
G000005-1	36	19	1	0.019	24480	22691	6820	460	483	134	52	340	23998	22775	5983	296	304	72	52	340
G000005-2	36	20	1	0.021	23395	22668	6918	456	478	156	52	340	22904	22638	6006	302	313	83	52	340
G000005-3	36	21	1	0.088	27213	25410	6929	442	468	191	52	340	25482	24768	6271	291	296	114	52	340
G000006-1	44	19	1	-0.208	14485	14160	3118	404	439	219	52	340	16543	16022	4109	275	286	87	52	340
G000006-2	44	20	1	-0.194	15010	14761	2864	410	434	185	52	340	16974	17039	3185	273	281	81	52	340
G000006-3	44	21	1	-0.122	13772	13812	3355	408	431	182	52	420	14806	15098	3305	265	273	77	52	420
G000007-1	4	16	1	-0.04	9787	9325	1945	509	524	131	52	420	9875	9708	2102	339	348	80	52	420
G000007-2	4	17	1	-0.041	9904	9791	1979	488	512	145	52	420	10012	10188	1775	326	338	77	52	420
!sample_table_end
