^SAMPLE = GSM40102
!Sample_title = M9 Cy3
!Sample_geo_accession = GSM40102
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.124	5696	5598	867	125	127	44	52	384	6239	5987	1121	166	171	47	52	384
G000001-2	29	2	1	-0.153	6105	5871	829	118	125	44	52	362	6814	6501	1115	159	163	42	52	362
G000001-3	29	3	1	-0.174	5689	5651	612	120	126	45	52	370	6437	6314	679	154	156	41	52	370
G000002-1	21	1	1	-0.17	13612	12662	2834	121	128	47	52	385	15335	14045	3396	162	164	45	52	385
G000002-2	21	2	1	-0.159	13048	10483	4430	126	130	50	80	440	14582	11796	5174	159	162	42	80	440
G000002-3	21	3	1	-0.148	14318	13826	1768	119	123	43	52	350	15879	15090	2606	150	151	41	52	350
G000003-1	13	1	1	-0.187	8935	8205	1955	137	143	52	52	312	10185	9643	1924	166	172	57	52	312
G000003-2	13	2	1	-0.167	9296	8616	1838	125	129	48	52	362	10447	9720	2289	149	153	38	52	362
G000003-3	13	3	1	-0.234	8583	8224	2053	122	129	47	52	361	10101	9481	2469	150	155	43	52	361
G000004-1	5	1	1	-0.133	11562	10929	2182	119	125	45	52	385	12718	11964	2328	171	174	47	52	385
G000004-2	5	2	1	-0.151	11600	10705	2688	125	128	48	52	362	12918	11945	3000	175	179	54	52	362
G000004-3	5	3	1	-0.128	11933	11241	2184	115	123	42	52	378	13098	12364	2236	181	183	45	52	378
G000005-1	29	4	1	-0.122	25135	23600	4495	127	131	45	52	362	27368	25298	5798	158	162	45	52	362
G000005-2	29	5	1	-0.092	22292	18796	8336	120	125	42	80	452	23792	19853	8934	157	160	40	80	452
G000005-3	29	6	1	-0.067	24445	23423	3536	121	128	46	52	370	25636	24931	3243	153	157	41	52	370
G000006-1	21	4	1	-0.118	16301	14958	3732	113	118	44	52	379	17721	16703	3728	150	152	40	52	379
G000006-2	21	5	1	-0.092	14845	14204	2887	120	124	42	52	362	15839	15179	3059	145	150	47	52	362
G000006-3	21	6	1	-0.126	16276	14953	3603	110	116	40	52	370	17784	16326	4461	138	144	44	52	370
G000007-1	13	4	1	-0.233	10568	9707	2352	123	129	44	52	314	12427	11517	2299	154	157	41	52	314
G000007-2	13	5	1	-0.059	10305	9493	2651	125	131	55	52	314	10756	9859	2316	153	165	103	52	314
!sample_table_end
