^SAMPLE = GSM40955
!Sample_title = 2M16 Cy5
!Sample_geo_accession = GSM40955
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	-0.346	3357	3206	699	309	321	97	52	340	4161	3980	1056	287	294	74	52	340
G000001-2	4	20	1	-0.293	3513	3357	830	311	323	98	52	340	4207	4173	920	283	288	74	52	340
G000001-3	4	21	1	-0.267	3450	3435	612	306	309	73	52	340	4054	4141	774	271	275	68	52	340
G000002-1	12	19	1	0.113	14928	14518	1909	324	333	85	52	414	13792	13852	1682	290	299	93	52	414
G000002-2	12	20	1	0.082	14300	14385	1437	322	344	263	52	340	13493	13514	1363	286	293	90	52	340
G000002-3	12	21	1	0.094	14732	14699	1644	305	315	97	52	420	13780	13519	1379	265	275	75	52	420
G000003-1	20	19	1	0.075	9145	8722	1910	326	344	178	52	406	8664	8300	1678	293	298	76	52	406
G000003-2	20	20	1	0.115	9089	8915	1939	313	325	102	52	340	8383	8188	2047	281	286	74	52	340
G000003-3	20	21	1	0.152	9720	9337	2273	310	323	112	52	340	8746	8388	2034	276	282	66	52	340
G000004-1	28	19	1	0.129	15502	15120	2500	293	318	298	52	420	14179	14022	1852	274	288	207	52	420
G000004-2	28	20	1	0.148	15050	14630	1771	297	303	78	52	420	13598	13181	2333	280	288	78	52	420
G000004-3	28	21	1	0.136	16393	15896	2761	296	299	74	52	420	14924	14089	3331	280	290	71	52	420
G000005-1	36	19	1	-0.258	20138	18850	4515	297	310	123	52	340	23988	22823	4702	266	277	102	52	340
G000005-2	36	20	1	-0.247	20534	18847	4945	294	298	77	52	340	24298	22908	5191	274	279	79	52	340
G000005-3	36	21	1	-0.251	21313	19564	5243	293	298	74	52	340	25286	23631	6274	270	277	85	52	340
G000006-1	44	19	1	0.18	14932	14936	2158	303	305	84	52	340	13198	13386	1862	281	286	73	52	340
G000006-2	44	20	1	0.234	14588	14077	2937	296	311	122	52	420	12439	12116	2927	283	288	78	52	420
G000006-3	44	21	1	0.199	15088	14574	3057	290	302	79	52	420	13152	12900	2728	262	270	67	52	420
G000007-1	4	16	1	0.065	9879	9436	2172	304	321	130	52	420	9461	9136	2219	305	311	75	52	420
G000007-2	4	17	1	0.041	9354	9024	2237	307	324	149	52	340	9094	8834	1858	303	308	75	52	340
!sample_table_end
