^SAMPLE = GSM40968
!Sample_title = 2M17 Cy3
!Sample_geo_accession = GSM40968
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 03 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.169	4019	3822	1201	318	341	289	52	340	3481	3183	1166	190	199	63	52	340
G000001-2	4	20	1	0.273	4577	4228	1236	302	312	100	52	340	3721	3543	1020	184	184	48	52	340
G000001-3	4	21	1	0.19	4517	4401	1553	318	330	109	52	340	3870	3718	1274	189	195	48	52	340
G000002-1	12	19	1	0.125	19434	18170	3862	520	554	289	52	420	17634	16450	4311	295	331	271	52	420
G000002-2	12	20	1	0.112	18795	17974	4166	502	553	324	52	420	17218	16034	3921	289	305	107	52	420
G000002-3	12	21	1	0.188	17663	14687	6659	493	515	162	80	554	15354	12726	6064	283	291	87	80	554
G000003-1	20	19	1	0.098	11413	10289	2997	534	561	214	52	398	10487	9783	2754	322	340	105	52	398
G000003-2	20	20	1	0.05	10924	10348	2459	511	612	740	52	340	10366	9735	2056	311	379	723	52	340
G000003-3	20	21	1	0.037	10385	10220	2779	511	563	436	52	420	9921	9347	2706	296	310	125	52	420
G000004-1	28	19	1	0.071	17242	15592	4197	503	537	266	52	420	16242	15110	3482	305	326	118	52	420
G000004-2	28	20	1	0.102	16313	15374	3654	482	512	218	52	420	15046	14249	3492	297	301	79	52	420
G000004-3	28	21	1	0.138	16297	14908	3387	452	472	182	52	420	14676	13832	2807	278	286	87	52	420
G000005-1	36	19	1	0.299	33750	30825	7838	479	506	183	52	420	27324	24740	6194	287	308	205	52	420
G000005-2	36	20	1	0.293	30292	28194	8809	464	487	160	52	420	24630	22103	6386	277	307	178	52	420
G000005-3	36	21	1	0.309	29976	27822	8612	436	453	124	52	420	24102	20944	7100	256	273	90	52	420
G000006-1	44	19	1	0.087	18762	18005	4292	428	446	127	52	420	17526	16845	4524	264	275	88	52	420
G000006-2	44	20	1	0.074	19690	19564	3764	419	437	122	52	420	18564	18354	3681	257	270	85	52	420
G000006-3	44	21	1	0.06	17848	17122	4893	425	465	255	52	420	16957	15598	5254	248	263	89	52	420
G000007-1	4	16	1	0.197	9257	9014	1622	316	324	94	52	420	7977	7883	1862	176	186	49	52	420
G000007-2	4	17	1	0.14	9413	8848	1733	304	311	93	52	420	8448	7870	1937	183	189	52	52	420
!sample_table_end
