^SAMPLE = GSM40942
!Sample_title = 2M12 Cy3
!Sample_geo_accession = GSM40942
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.013	5327	5190	1313	520	537	147	52	340	5089	4943	1442	326	342	91	52	340
G000001-2	4	20	1	0.026	5629	5518	1357	512	538	206	52	340	5356	5075	1414	330	345	97	52	340
G000001-3	4	21	1	-0.111	4756	4815	1377	517	547	252	52	340	4912	4949	1319	334	340	94	52	340
G000002-1	12	19	1	0.017	16806	16828	2340	520	552	197	52	420	16453	16266	2733	354	365	118	52	420
G000002-2	12	20	1	0.064	18586	17370	3345	510	532	187	52	420	17637	16492	3854	345	357	110	52	420
G000002-3	12	21	1	0.026	16750	15959	3153	523	548	181	52	420	16272	15547	3628	337	346	86	52	420
G000003-1	20	19	1	-0.065	10003	9875	2231	523	557	219	52	420	10284	10277	2542	365	380	138	52	420
G000003-2	20	20	1	-0.107	10117	9899	1886	512	546	164	52	420	10701	10363	2456	358	370	127	52	420
G000003-3	20	21	1	-0.181	8795	8749	2122	505	521	137	52	340	9746	9260	2241	345	358	133	52	340
G000004-1	28	19	1	-0.058	17662	16856	3201	525	551	184	52	420	18196	17885	2236	351	367	108	52	420
G000004-2	28	20	1	-0.089	16780	16956	2027	504	541	195	52	420	17649	17624	1880	342	359	115	52	420
G000004-3	28	21	1	-0.064	16792	16362	3203	485	511	151	52	340	17391	16845	3565	344	351	87	52	340
G000005-1	36	19	1	-0.066	26475	25458	6816	504	542	191	52	340	27515	25226	7551	334	355	136	52	340
G000005-2	36	20	1	-0.004	30162	29142	8604	502	519	162	52	340	30085	30054	8273	337	352	101	52	340
G000005-3	36	21	1	-0.001	27755	26154	7079	471	497	151	52	340	27633	27116	6244	331	342	97	52	340
G000006-1	44	19	1	-0.095	13106	13134	2946	462	496	291	52	340	13812	13382	3173	309	321	92	52	340
G000006-2	44	20	1	0.017	12822	12614	2572	470	527	495	52	420	12526	12428	2736	322	341	187	52	420
G000006-3	44	21	1	0.035	13969	13822	3186	470	495	173	52	420	13489	13460	3795	311	320	93	52	420
G000007-1	4	16	1	0.081	13687	13266	2127	554	597	242	52	420	12772	12228	2371	355	368	120	52	420
G000007-2	4	17	1	0.1	12492	12226	1601	531	561	265	52	420	11508	11062	1827	347	353	91	52	420
!sample_table_end
