^SAMPLE = GSM40974
!Sample_title = 2M20 Cy3
!Sample_geo_accession = GSM40974
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 03 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.807	5460	5029	1982	374	406	303	52	340	3104	2997	1295	196	203	53	52	340
G000001-2	4	20	1	0.786	5716	5058	1944	374	425	355	52	340	3301	3112	1331	202	211	60	52	340
G000001-3	4	21	1	0.689	5314	5245	1787	376	385	96	52	340	3255	3255	1283	193	196	42	52	340
G000002-1	12	19	1	0.095	20805	19206	4977	368	386	118	52	420	19355	17603	5127	217	228	96	52	420
G000002-2	12	20	1	0.127	20318	19464	4429	362	374	111	52	420	18483	17522	4594	208	211	44	52	420
G000002-3	12	21	1	0.104	21029	20232	4507	378	413	290	52	420	19408	18356	4388	198	208	76	52	420
G000003-1	20	19	1	0.114	12015	11213	4188	372	386	134	52	420	10965	9744	3970	207	211	50	52	420
G000003-2	20	20	1	0.117	11925	11063	3890	349	356	84	52	340	10878	9632	3412	202	205	47	52	340
G000003-3	20	21	1	0.221	12612	11407	4191	359	373	93	52	340	10714	9725	3888	199	204	51	52	340
G000004-1	28	19	1	0.047	18749	16968	4576	342	362	156	52	420	18023	16527	3972	203	208	68	52	420
G000004-2	28	20	1	0.091	16672	14987	5021	326	345	156	52	420	15532	14177	4387	188	192	48	52	420
G000004-3	28	21	1	0.052	19136	18842	4820	317	333	217	52	420	18346	17923	4690	187	191	51	52	420
G000005-1	36	19	1	0.389	23506	21905	15776	398	654	981	80	548	17860	17363	12730	208	241	218	80	548
G000005-2	36	20	1	0.31	34754	32103	10105	392	877	1715	52	420	27914	25723	7922	205	255	217	52	420
G000005-3	36	21	1	0.33	38603	34084	11942	325	361	238	52	420	30634	27298	9517	191	199	59	52	420
G000006-1	44	19	1	0.023	16985	15977	3229	335	348	109	52	420	16581	15668	3774	195	200	45	52	420
G000006-2	44	20	1	-0.043	10245	10633	3009	336	351	107	52	420	10409	10411	2825	199	203	49	52	420
G000006-3	44	21	1	-0.048	17168	15780	5097	320	332	92	52	420	17609	15673	5416	191	194	57	52	420
G000007-1	4	16	1	0.254	14035	12209	4306	385	448	671	52	420	11653	10295	3481	204	220	189	52	420
G000007-2	4	17	1	0.203	13184	12194	3755	381	406	168	52	420	11320	9958	3372	197	204	53	52	420
!sample_table_end
