^SAMPLE = GSM40972
!Sample_title = 2M19 Cy3
!Sample_geo_accession = GSM40972
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 03 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.015	3696	3910	1880	634	687	349	52	420	3339	3559	1725	309	319	101	52	420
G000001-2	4	20	1	0.094	3378	3125	1456	649	684	378	52	340	2851	2665	1360	294	310	101	52	340
G000001-3	4	21	1	0.019	4910	4888	997	625	632	166	32	236	4502	4401	987	272	285	112	32	236
G000002-1	12	19	1	-0.042	16953	16468	2872	543	565	159	52	340	17164	16351	3480	268	273	74	52	340
G000002-2	12	20	1	-0.067	15320	15609	2176	535	562	156	52	420	15736	15697	2419	252	265	99	52	420
G000002-3	12	21	1	-0.064	16771	16519	2475	566	679	2082	52	420	17184	16965	2468	249	270	273	52	420
G000003-1	20	19	1	-0.081	10326	10927	2481	565	585	135	52	420	10593	11137	2798	269	276	72	52	420
G000003-2	20	20	1	-0.055	10624	10713	2070	558	571	122	52	340	10716	10729	2160	260	268	70	52	340
G000003-3	20	21	1	-0.085	10859	10201	2768	575	595	180	52	340	11160	10718	2656	250	262	87	52	340
G000004-1	28	19	1	-0.068	14142	14397	2788	539	583	362	52	340	14518	14851	2297	263	287	200	52	340
G000004-2	28	20	1	0.025	15426	16554	3414	531	563	188	52	340	14897	16250	3887	261	273	81	52	340
G000004-3	28	21	1	-0.036	15051	15593	3510	552	573	198	52	420	15123	15526	3640	255	261	66	52	420
G000005-1	36	19	1	0.178	23005	22877	4160	537	579	307	52	340	20113	20262	4598	250	268	114	52	340
G000005-2	36	20	1	0.126	23486	23542	3756	538	595	627	52	340	21280	21202	3683	244	256	96	52	340
G000005-3	36	21	1	0.197	24987	22511	6852	535	548	132	52	340	21566	20092	5738	238	250	76	52	340
G000006-1	44	19	1	-0.051	18667	18273	3208	507	539	234	52	340	19074	18680	3909	263	281	109	52	340
G000006-2	44	20	1	-0.067	19236	17957	4030	507	549	339	52	420	19868	19139	3149	253	272	113	52	420
G000006-3	44	21	1	-0.099	19564	18909	4192	509	576	531	52	340	20652	19906	4738	246	365	1773	52	340
G000007-1	4	16	1	0.042	10468	10502	2722	628	659	248	52	420	9862	10205	2629	307	315	95	52	420
G000007-2	4	17	1	-0.02	9280	9388	2223	650	692	315	52	420	9076	9042	2604	327	343	116	52	420
!sample_table_end
