^SAMPLE = GSM40797
!Sample_title = 2M3 Cy3
!Sample_geo_accession = GSM40797
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0	5559	5632	1059	429	436	99	52	420	5397	5321	1179	268	274	70	52	420
G000001-2	4	20	1	0.054	5426	5288	1044	427	451	160	52	420	5085	4867	1054	270	278	86	52	420
G000001-3	4	21	1	0.054	5334	5388	1169	430	444	128	52	420	4983	4958	1376	260	269	86	52	420
G000002-1	12	19	1	0.018	21443	21406	2312	443	454	134	52	420	21030	21241	2241	286	293	81	52	420
G000002-2	12	20	1	0.037	18402	17869	2884	420	439	144	52	420	17793	17749	2509	269	280	85	52	420
G000002-3	12	21	1	0.047	18918	18000	3050	419	441	148	52	420	18172	17109	3565	262	274	83	52	420
G000003-1	20	19	1	0.009	11490	11040	2068	443	471	213	52	420	11259	10664	2300	284	300	105	52	420
G000003-2	20	20	1	-0.077	9819	10180	2318	431	460	220	52	340	10183	10206	2441	278	282	77	52	340
G000003-3	20	21	1	0.071	10722	10312	2057	415	436	125	52	420	10075	9832	2016	260	267	73	52	420
G000004-1	28	19	1	0.02	20806	20547	2408	433	449	121	52	420	20378	20314	2820	281	290	77	52	420
G000004-2	28	20	1	0.035	19372	18754	2132	435	448	118	52	420	18761	18309	2584	282	287	75	52	420
G000004-3	28	21	1	0.043	22663	22260	2464	425	443	135	52	420	21860	21295	2474	271	285	105	52	420
G000005-1	36	19	1	0.494	39971	37939	9018	472	489	138	52	420	28328	27654	5226	291	307	98	52	420
G000005-2	36	20	1	0.526	40843	40900	7620	449	467	161	52	340	28347	29085	5643	286	295	84	52	340
G000005-3	36	21	1	0.488	34514	36011	6638	418	438	180	52	340	24582	25119	4605	269	285	139	52	340
G000006-1	44	19	1	0.677	16039	16371	2682	407	422	110	52	340	10036	10381	1762	260	272	75	52	340
G000006-2	44	20	1	0.684	16018	15844	4214	411	422	129	52	420	9986	9743	2931	269	276	74	52	420
G000006-3	44	21	1	0.691	15432	15354	3975	392	410	103	52	340	9584	9303	2755	266	272	67	52	340
G000007-1	4	16	1	0.567	11436	10157	4325	439	453	113	80	538	7707	6750	2995	282	294	72	80	538
G000007-2	4	17	1	0.568	14678	14107	2137	429	444	120	52	420	9892	9334	1719	278	284	70	52	420
!sample_table_end
