^SAMPLE = GSM40954
!Sample_title = 2M16 Cy3
!Sample_geo_accession = GSM40954
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.136	4648	4717	1007	376	385	97	52	340	4109	4015	1007	221	226	58	52	340
G000001-2	4	20	1	0.149	3785	3134	2249	422	549	320	80	554	3283	2653	1909	249	301	164	80	554
G000001-3	4	21	1	0.182	2647	2767	532	1034	1367	2729	32	236	2125	2282	601	703	913	915	32	236
G000002-1	12	19	1	0.065	15706	15792	1960	374	383	108	52	420	14883	14866	1982	222	226	53	52	420
G000002-2	12	20	1	0.069	16404	15476	4055	445	882	977	52	420	15469	14734	3174	257	572	650	52	420
G000002-3	12	21	1	0.228	5467	5612	1299	1704	2021	974	12	68	4596	4773	940	1382	1641	819	12	68
G000003-1	20	19	1	0.063	9915	9401	2890	387	391	91	52	326	9354	9288	2413	236	241	59	52	326
G000003-2	20	20	1	0.078	9489	9209	2250	407	420	132	52	420	8830	8593	2339	224	232	64	52	420
G000003-3	20	21	1	0.101	6327	6287	2059	1022	1121	564	52	340	5426	5270	2013	481	591	418	52	340
G000004-1	28	19	1	0.086	16521	16003	3975	379	387	113	52	420	15433	14066	4419	228	233	63	52	420
G000004-2	28	20	1	0.108	18167	17215	3129	390	399	101	52	340	16728	15606	3355	228	231	59	52	340
G000004-3	28	21	1	0.192	15973	15433	2522	678	779	671	52	340	13791	13050	3049	400	450	279	52	340
G000005-1	36	19	1	0.465	27913	25048	9106	346	353	93	52	340	20198	18238	5802	220	226	60	52	340
G000005-2	36	20	1	0.509	28313	25492	6853	350	357	124	52	340	19860	18113	5535	212	223	91	52	340
G000005-3	36	21	1	0.497	31594	29085	8180	895	1234	1008	52	340	22169	20358	5020	416	717	590	52	340
G000006-1	44	19	1	-0.064	13415	12872	3417	319	324	86	52	420	13905	13438	3504	214	221	55	52	420
G000006-2	44	20	1	-0.04	13890	14193	2469	305	311	80	52	340	14169	14478	2838	205	209	51	52	340
G000006-3	44	21	1	0.003	14313	13260	4445	361	407	247	52	420	14143	13182	4803	216	235	101	52	420
G000007-1	4	16	1	-0.11	10424	9637	2786	382	389	99	52	420	11074	10329	2195	240	243	56	52	420
G000007-2	4	17	1	-0.096	10307	10024	1823	367	383	221	52	420	10865	10235	2199	239	243	56	52	420
!sample_table_end
