^SAMPLE = GSM40096
!Sample_title = M4 Cy3
!Sample_geo_accession = GSM40096
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.171	7816	7797	811	247	254	62	52	393	6896	6729	831	175	180	40	52	393
G000001-2	29	2	1	0.116	7713	7660	933	258	261	73	52	370	7054	6877	722	173	201	484	52	370
G000001-3	29	3	1	0.177	8111	7933	964	253	257	64	52	362	7123	7024	639	171	176	59	52	362
G000002-1	21	1	1	0.038	17155	14563	5529	271	274	66	80	476	16628	13741	5217	186	188	41	80	476
G000002-2	21	2	1	0.122	17869	17495	2289	275	280	66	52	353	16355	15898	2094	188	190	41	52	353
G000002-3	21	3	1	0.122	19045	17769	3464	270	276	69	52	380	17437	16253	3279	182	186	52	52	380
G000003-1	13	1	1	0.145	12808	12189	2473	293	294	69	52	401	11507	10997	2275	190	195	40	52	401
G000003-2	13	2	1	0.126	12148	11665	1837	276	281	65	52	363	11071	10369	1860	191	194	40	52	363
G000003-3	13	3	1	0.155	11772	11385	2283	264	269	62	52	371	10530	10146	2151	195	196	41	52	371
G000004-1	5	1	1	0.175	15945	14970	3088	253	258	62	52	392	14193	13531	2558	293	301	81	52	392
G000004-2	5	2	1	0.161	15996	15182	2562	252	256	65	52	363	14323	13444	2807	240	244	48	52	363
G000004-3	5	3	1	0.152	14851	14252	2498	255	253	60	52	379	13353	12911	2284	217	220	46	52	379
G000005-1	29	4	1	0.256	28330	26245	5025	256	263	70	52	362	23691	21413	5455	183	189	55	52	362
G000005-2	29	5	1	0.242	27292	26104	4155	251	261	71	52	370	23038	21307	4164	179	180	44	52	370
G000005-3	29	6	1	0.251	32307	32815	3318	249	254	64	52	378	27108	27563	3021	176	179	43	52	378
G000006-1	21	4	1	0.177	20568	19860	2903	271	276	67	52	371	18139	17371	2729	184	194	75	52	371
G000006-2	21	5	1	0.115	22725	22120	3866	270	268	65	52	362	20921	20512	2971	181	186	40	52	362
G000006-3	21	6	1	0.123	22590	21078	3908	263	265	66	52	362	20676	19196	4297	180	180	40	52	362
G000007-1	13	4	1	0.072	13504	12557	2780	271	273	64	52	363	12782	11818	2320	191	193	41	52	363
G000007-2	13	5	1	0.107	13990	13144	2464	275	275	65	52	306	12919	12202	2407	184	189	44	52	306
!sample_table_end
