^SAMPLE = GSM40521
!Sample_title = M16 Cy3
!Sample_geo_accession = GSM40521
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.122	5342	4844	1755	201	214	94	80	445	4914	4532	1366	189	197	65	80	445
G000001-2	29	2	1	-0.081	5464	5110	1709	207	224	126	80	401	5751	5201	1652	189	196	67	80	401
G000001-3	29	3	1	-0.044	5641	5196	1676	209	228	90	80	440	5793	5095	1553	193	197	49	80	440
G000002-1	21	1	1	-0.069	11871	11121	3703	226	238	91	80	452	12415	11298	3721	200	227	460	80	452
G000002-2	21	2	1	0.078	13796	12845	2917	230	249	127	52	343	13049	12543	2789	199	214	112	52	343
G000002-3	21	3	1	-0.009	11662	10201	3591	230	244	99	80	450	11706	10340	3187	204	211	82	80	450
G000003-1	13	1	1	-0.1	8762	8192	3095	262	267	81	80	460	9336	8914	2959	228	234	53	80	460
G000003-2	13	2	1	-0.088	10145	9817	2456	239	252	81	52	343	10768	10222	2405	237	242	56	52	343
G000003-3	13	3	1	-0.032	9486	9504	1208	245	257	90	52	369	9682	9574	1351	237	243	55	52	369
G000004-1	5	1	1	0.112	11660	11186	3192	258	265	80	80	458	10790	10173	2925	238	244	55	80	458
G000004-2	5	2	1	0.061	11810	11443	3938	253	256	77	80	401	11298	10979	3573	222	227	49	80	401
G000004-3	5	3	1	0.093	11927	10783	3723	243	254	92	80	426	11159	10451	3369	208	211	52	80	426
G000005-1	29	4	1	0.01	23106	20208	8057	220	234	110	80	426	22928	19839	7787	202	202	49	80	426
G000005-2	29	5	1	-0.014	22137	19335	7810	217	230	108	80	401	22335	19528	7460	207	208	47	80	401
G000005-3	29	6	1	-0.026	21258	19170	7891	219	255	233	80	446	21633	18577	7428	208	230	187	80	446
G000006-1	21	4	1	-0.017	14880	14187	2913	237	249	99	52	354	15031	14025	2821	211	213	46	52	354
G000006-2	21	5	1	-0.006	13366	13224	2823	234	255	130	52	362	13397	12946	2432	214	217	49	52	362
G000006-3	21	6	1	0.062	14263	13866	2444	234	260	133	52	370	13651	13312	2027	216	220	52	52	370
G000007-1	13	4	1	-0.049	11838	11314	2505	243	253	98	52	379	12219	11625	2204	226	232	51	52	379
G000007-2	13	5	1	0.015	11775	11109	2274	247	276	194	52	354	11624	11244	2147	219	229	70	52	354
!sample_table_end
