^SAMPLE = GSM40952
!Sample_title = 2M15 Cy3
!Sample_geo_accession = GSM40952
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.154	4391	4380	1160	293	302	84	52	340	3881	3815	948	198	201	50	52	340
G000001-2	4	20	1	0.203	4626	4480	1025	300	318	164	52	420	3955	3864	755	196	204	95	52	420
G000001-3	4	21	1	0.17	4500	4575	964	288	296	120	52	340	3932	3913	1098	188	198	129	52	340
G000002-1	12	19	1	0.208	15884	15632	2343	294	300	87	52	414	13693	13496	2379	197	209	114	52	414
G000002-2	12	20	1	0.216	17029	17404	2229	297	309	97	52	420	14609	15012	2119	204	213	80	52	420
G000002-3	12	21	1	0.168	16572	17077	2084	322	334	106	52	420	14679	14931	1563	220	224	77	52	420
G000003-1	20	19	1	0.152	11624	10937	3067	332	368	364	52	398	10386	9530	3026	224	275	625	52	398
G000003-2	20	20	1	0.191	11796	10937	2614	341	355	93	52	340	10267	9778	2011	232	243	87	52	340
G000003-3	20	21	1	0.156	11813	11110	2857	347	365	125	52	420	10521	9592	2835	228	249	184	52	420
G000004-1	28	19	1	0.118	19014	18742	2528	366	374	93	52	420	17419	17095	2144	241	247	63	52	420
G000004-2	28	20	1	0.148	19220	18709	2949	360	368	94	52	340	17274	16910	2170	250	255	70	52	340
G000004-3	28	21	1	0.155	18852	18776	3217	361	373	116	52	420	16851	16579	2753	240	250	78	52	420
G000005-1	36	19	1	0.215	32351	30208	6341	350	362	106	52	340	27810	26566	4858	233	249	84	52	340
G000005-2	36	20	1	0.246	31020	28612	7334	340	363	150	52	340	26091	23389	6961	213	237	132	52	340
G000005-3	36	21	1	0.286	31355	28266	8473	330	345	112	52	420	25647	23416	6405	205	215	60	52	420
G000006-1	44	19	1	0.122	15413	15512	2688	335	387	547	52	420	14093	14018	2917	233	266	402	52	420
G000006-2	44	20	1	0.155	15145	14939	2826	336	366	216	52	420	13524	13598	1963	227	233	78	52	420
G000006-3	44	21	1	0.195	16471	15814	2591	325	355	309	52	420	14318	14216	1882	212	222	74	52	420
G000007-1	4	16	1	0.033	9492	9011	1915	257	270	112	52	414	9202	8672	1572	175	184	56	52	414
G000007-2	4	17	1	0.061	10093	9691	1683	271	280	74	52	420	9605	9125	1804	189	193	50	52	420
!sample_table_end
