^SAMPLE = GSM40523
!Sample_title = M17 Cy3
!Sample_geo_accession = GSM40523
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.12	5165	4882	1624	202	213	80	80	471	5608	5234	1691	216	219	55	80	471
G000001-2	29	2	1	-0.202	5500	5062	1674	196	200	64	80	402	6320	5782	1893	217	218	51	80	402
G000001-3	29	3	1	-0.234	5308	4898	1449	203	213	87	80	426	6224	5844	1731	218	220	51	80	426
G000002-1	21	1	1	-0.126	12845	12274	2414	213	223	79	52	385	14001	13827	2577	220	232	107	52	385
G000002-2	21	2	1	-0.216	11947	11565	1934	201	220	116	52	362	13852	13672	2207	209	220	78	52	362
G000002-3	21	3	1	-0.22	11426	11297	1668	210	220	98	52	360	13277	13185	1625	212	219	62	52	360
G000003-1	13	1	1	-0.217	8618	7566	3151	245	259	82	80	472	9969	8785	3799	234	237	54	80	472
G000003-2	13	2	1	-0.264	7357	7764	2115	247	258	81	52	352	8769	9086	2541	231	237	56	52	352
G000003-3	13	3	1	-0.253	9009	9142	1615	249	263	91	52	370	10661	10587	1911	225	235	61	52	370
G000004-1	5	1	1	-0.183	10935	11144	4166	265	276	105	80	472	12362	12623	4432	250	256	61	80	472
G000004-2	5	2	1	-0.133	14786	13858	2670	248	259	98	52	344	16190	15527	2840	243	245	60	52	344
G000004-3	5	3	1	-0.16	13593	11818	4014	258	266	79	80	426	15145	13191	4427	246	246	60	80	426
G000005-1	29	4	1	-0.158	25592	25366	4805	214	222	98	52	362	28588	28503	5653	279	282	79	52	362
G000005-2	29	5	1	0.161	23707	22893	3390	229	247	98	52	362	21371	21153	3156	368	383	99	52	362
G000005-3	29	6	1	-0.183	23674	22745	4289	210	235	116	52	363	26966	25656	4775	320	341	202	52	363
G000006-1	21	4	1	-0.199	12581	12331	1912	229	239	86	52	371	14455	14125	2857	277	289	93	52	371
G000006-2	21	5	1	0.009	11882	11782	2378	240	249	82	52	372	11931	12070	2274	360	369	79	52	372
G000006-3	21	6	1	-0.214	13044	12765	1846	227	236	93	52	353	15178	15506	1648	311	316	78	52	353
G000007-1	13	4	1	-0.184	9797	9592	1829	248	253	79	52	362	11089	10761	1909	244	245	59	52	362
G000007-2	13	5	1	-0.134	9502	7988	3338	265	269	96	80	440	10456	9321	3908	323	328	83	80	440
!sample_table_end
