^SAMPLE = GSM40094
!Sample_title = M3 Cy3
!Sample_geo_accession = GSM40094
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.193	4718	4500	1154	657	665	129	52	420	3880	3583	1150	328	353	128	52	420
G000001-2	4	20	1	0.109	4160	4078	1570	669	672	143	52	420	3548	3282	1574	312	335	119	52	420
G000001-3	4	21	1	0.217	3925	3880	1363	672	728	380	52	340	3109	3084	1378	311	329	101	52	340
G000002-1	12	19	1	0.081	16817	16360	2776	606	625	145	52	414	15639	15181	2780	316	324	100	52	414
G000002-2	12	20	1	0.128	16447	16711	2071	613	640	191	52	420	14803	14937	2160	311	322	84	52	420
G000002-3	12	21	1	0.168	15978	15213	3542	594	610	142	52	420	13983	13422	3187	292	297	73	52	420
G000003-1	20	19	1	-0.002	10214	9767	1930	606	618	128	52	340	9947	9412	1866	324	331	76	52	340
G000003-2	20	20	1	-0.015	9618	9376	1997	619	635	169	52	340	9406	8956	2201	316	332	101	52	340
G000003-3	20	21	1	0.098	10568	10252	1754	618	639	184	52	420	9601	9406	1763	305	313	74	52	420
G000004-1	28	19	1	0.055	12678	12825	1919	582	591	142	52	420	11965	11845	2164	322	322	78	52	420
G000004-2	28	20	1	0.11	12113	11834	1951	590	618	228	52	420	11001	10861	1837	321	342	168	52	420
G000004-3	28	21	1	0.089	12105	12044	1793	568	614	247	52	420	11154	10761	1803	305	315	82	52	420
G000005-1	36	19	1	-0.087	20872	21868	5392	547	563	150	52	420	21877	21851	5563	287	301	106	52	420
G000005-2	36	20	1	-0.011	20915	20038	4700	537	560	148	52	420	20804	19129	5236	276	290	110	52	420
G000005-3	36	21	1	-0.034	21062	21251	4204	549	561	141	52	420	21280	21415	4074	277	299	155	52	420
G000006-1	44	19	1	0.079	16691	15811	3345	487	503	183	52	420	15594	14793	2791	250	266	95	52	420
G000006-2	44	20	1	0.084	17259	16328	3760	489	500	189	52	420	16068	15225	3956	250	268	110	52	420
G000006-3	44	21	1	0.045	16890	16065	3581	475	481	113	52	420	16164	15060	3844	250	253	65	52	420
G000007-1	4	16	1	0.1	10135	10191	2255	659	723	791	52	420	9161	9020	2244	319	330	75	52	420
G000007-2	4	17	1	0.142	10202	10139	2045	656	676	162	52	420	8976	8860	2046	326	328	79	52	420
!sample_table_end
