^SAMPLE = GSM40108
!Sample_title = M12 Cy3
!Sample_geo_accession = GSM40108
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.028	4788	4406	1106	126	126	46	52	385	4963	4693	921	211	214	54	52	385
G000001-2	29	2	1	-0.057	4972	4655	1015	111	118	48	52	314	5242	4944	1005	184	192	59	52	314
G000001-3	29	3	1	-0.014	4992	4810	721	107	110	45	52	372	5101	4900	892	170	177	76	52	372
G000002-1	21	1	1	0.115	10189	9636	1885	112	119	44	52	320	9519	9149	1622	211	213	62	52	320
G000002-2	21	2	1	-0.06	10675	9884	1984	108	113	41	52	362	11190	10510	2039	175	183	52	52	362
G000002-3	21	3	1	-0.104	10695	10328	1686	107	112	42	52	328	11557	11001	1680	180	182	51	52	328
G000003-1	13	1	1	-0.249	535	687	470	84	91	43	156	574	636	801	583	100	116	99	156	574
G000003-2	13	2	1	-0.042	5524	5264	1485	104	110	57	52	289	5720	5899	1643	139	157	133	52	289
G000003-3	13	3	1	-0.144	6403	6016	1509	112	125	120	52	354	7100	6421	1785	150	167	121	52	354
G000004-1	5	1	1	-0.062	7356	7249	1188	124	127	46	52	385	7731	7537	960	184	188	47	52	385
G000004-2	5	2	1	0.028	9570	9272	1190	124	125	43	52	362	9445	9250	1008	183	185	43	52	362
G000004-3	5	3	1	0.022	9292	9177	872	119	123	45	52	370	9209	9123	1047	177	184	48	52	370
G000005-1	29	4	1	-0.172	17382	17552	5466	110	121	175	52	371	19617	17845	6099	161	250	1250	52	371
G000005-2	29	5	1	-0.077	16313	15477	3707	106	113	52	52	314	17270	16484	4343	172	220	229	52	314
G000005-3	29	6	1	-0.111	22265	20008	5402	103	109	48	52	328	24093	21732	5619	155	188	232	52	328
G000006-1	21	4	1	-0.088	13668	12653	3014	121	126	47	52	379	14582	13766	2477	185	186	51	52	379
G000006-2	21	5	1	-0.082	13257	12507	2192	119	126	49	52	307	14093	13464	2175	186	188	47	52	307
G000006-3	21	6	1	-0.066	13090	12089	2926	121	126	43	52	315	13766	12683	3057	186	187	47	52	315
G000007-1	13	4	1	-0.03	7580	7128	1624	127	142	117	52	362	7817	6996	1929	206	224	127	52	362
G000007-2	13	5	1	-0.111	7662	7280	1503	129	140	60	52	314	8320	7788	1523	187	198	58	52	314
!sample_table_end
