^SAMPLE = GSM40527
!Sample_title = M19 Cy3
!Sample_geo_accession = GSM40527
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 31 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	-0.073	5974	5819	1407	244	323	936	52	400	6258	5981	1739	232	233	65	52	400
G000001-2	29	2	1	-0.149	6329	6173	1185	238	242	70	52	371	6980	6747	1423	227	232	62	52	371
G000001-3	29	3	1	-0.122	5583	4958	1803	235	244	74	80	452	6046	5442	2036	228	235	60	80	452
G000002-1	21	1	1	-0.118	12359	12084	2004	249	260	82	52	392	13363	13280	1959	221	224	54	52	392
G000002-2	21	2	1	-0.187	10045	8967	4304	250	260	70	80	440	11377	10124	4413	227	230	60	80	440
G000002-3	21	3	1	-0.04	12536	11933	2136	254	260	94	52	369	12851	12644	2674	227	231	61	52	369
G000003-1	13	1	1	-0.086	8687	8860	1944	255	264	81	52	394	9171	9024	2137	222	226	59	52	394
G000003-2	13	2	1	-0.085	7046	6596	2253	256	262	80	52	387	7415	7341	2485	215	223	64	52	387
G000003-3	13	3	1	-0.12	8207	7628	2386	241	250	79	52	379	8873	8156	2280	217	226	56	52	379
G000004-1	5	1	1	0.115	13775	13480	2365	248	257	82	52	393	12722	12264	2603	228	231	57	52	393
G000004-2	5	2	1	0.076	13520	13419	2070	250	253	79	52	371	12806	12258	2050	221	223	54	52	371
G000004-3	5	3	1	0.102	12386	11813	2653	240	246	73	52	387	11538	11066	2407	223	223	55	52	387
G000005-1	29	4	1	-0.048	25459	24045	4822	244	251	70	52	362	26295	25214	5983	225	233	53	52	362
G000005-2	29	5	1	-0.153	22357	21348	4684	239	248	72	52	306	24811	23099	5371	220	225	52	52	306
G000005-3	29	6	1	-0.164	23807	22143	6292	249	257	72	52	314	26623	24725	6324	227	230	58	52	314
G000006-1	21	4	1	-0.029	13259	12412	2635	249	265	141	52	370	13505	13225	2652	230	232	60	52	370
G000006-2	21	5	1	-0.084	15141	14307	3342	246	258	86	52	362	16027	14596	3633	235	236	62	52	362
G000006-3	21	6	1	-0.054	14950	14127	3051	241	250	84	52	306	15502	14893	2885	230	231	59	52	306
G000007-1	13	4	1	-0.027	10789	10227	2944	239	249	78	52	307	10970	10492	2843	221	225	57	52	307
G000007-2	13	5	1	-0.148	8666	8625	2630	251	268	245	52	371	9542	8796	2973	219	227	61	52	371
!sample_table_end
