^SAMPLE = GSM40944
!Sample_title = 2M13 Cy3
!Sample_geo_accession = GSM40944
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.416	4248	4139	1125	448	456	98	52	420	3117	3027	786	268	271	54	52	420
G000001-2	4	20	1	0.498	4676	4440	1189	451	457	92	52	414	3266	3238	851	275	276	55	52	414
G000001-3	4	21	1	0.37	3939	3698	1118	466	469	95	52	420	2960	2730	882	272	275	53	52	420
G000002-1	12	19	1	0.112	16153	15463	3210	476	479	102	52	420	14802	14096	3652	295	297	62	52	420
G000002-2	12	20	1	0.094	14105	12389	4885	474	482	121	80	541	13056	11558	4570	285	289	58	80	541
G000002-3	12	21	1	0.123	15806	14876	3246	473	485	130	52	420	14366	13629	3208	282	284	54	52	420
G000003-1	20	19	1	-0.053	7633	7891	1726	463	461	91	52	340	7722	7526	1796	282	286	61	52	340
G000003-2	20	20	1	0.095	8629	8465	1770	454	574	1692	52	420	7928	7803	1798	274	305	350	52	420
G000003-3	20	21	1	0.18	9390	8701	2946	433	433	93	52	340	8169	7913	2855	263	267	57	52	340
G000004-1	28	19	1	0.029	15396	14892	3283	397	398	88	52	420	14948	14617	2656	249	254	56	52	420
G000004-2	28	20	1	0.119	15835	14948	2943	374	384	116	52	420	14469	13825	2109	235	238	49	52	420
G000004-3	28	21	1	0.131	13715	13475	2849	374	405	296	52	420	12403	12056	2582	221	230	86	52	420
G000005-1	36	19	1	0.557	27504	27135	8993	378	386	86	52	420	18665	18530	6616	233	237	51	52	420
G000005-2	36	20	1	0.615	25182	23364	6885	364	372	99	52	414	16441	15445	4847	231	234	54	52	414
G000005-3	36	21	1	0.62	20718	20419	7526	374	382	108	52	340	13445	13770	5078	212	219	54	52	340
G000006-1	44	19	1	-0.024	12248	12323	3202	391	402	99	52	420	12311	11441	3192	256	260	62	52	420
G000006-2	44	20	1	0.125	13477	12955	3406	373	381	90	52	420	12263	11926	3525	246	249	64	52	420
G000006-3	44	21	1	0.071	11754	11417	2834	363	370	89	52	420	11070	10745	2913	228	236	60	52	420
G000007-1	4	16	1	0.088	9894	9309	2225	452	450	96	52	340	9155	8564	2299	274	275	57	52	340
G000007-2	4	17	1	0.1	11480	10791	2539	445	457	157	52	420	10571	10037	2633	273	277	63	52	420
!sample_table_end
