^SAMPLE = GSM40106
!Sample_title = M11 Cy3
!Sample_geo_accession = GSM40106
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.041	3599	3760	961	503	527	210	52	340	3229	3323	1080	219	230	83	52	340
G000001-2	4	20	1	0.048	3485	3570	1340	500	581	1098	52	340	3102	3201	1221	214	231	180	52	340
G000001-3	4	21	1	0.156	4945	4555	1315	478	508	290	52	340	4225	3873	1326	215	220	78	52	340
G000002-1	12	19	1	-0.024	15861	16118	2560	494	516	165	52	414	15867	15880	2827	247	256	76	52	414
G000002-2	12	20	1	0.034	15490	15541	2529	495	509	140	52	420	14901	15292	2687	253	259	76	52	420
G000002-3	12	21	1	0.035	16386	15938	2631	499	503	121	52	340	15755	15478	2540	249	259	83	52	340
G000003-1	20	19	1	-0.159	8687	8830	2837	475	495	182	52	340	9405	8772	3293	238	246	71	52	340
G000003-2	20	20	1	-0.033	9904	9599	2556	475	483	117	52	340	9880	9826	2311	232	241	69	52	340
G000003-3	20	21	1	-0.092	9376	9469	3260	475	487	160	52	340	9714	9827	3234	225	233	60	52	340
G000004-1	28	19	1	0.027	11842	12042	1995	390	476	756	52	420	11447	11756	2194	208	227	193	52	420
G000004-2	28	20	1	-0.002	11013	11026	2478	412	489	756	52	420	10822	10817	2250	204	239	284	52	420
G000004-3	28	21	1	0.107	12381	12399	2287	408	422	178	52	420	11323	11734	2330	208	210	63	52	420
G000005-1	36	19	1	0.084	21502	21949	5622	399	433	217	52	340	20122	20780	5392	206	221	107	52	340
G000005-2	36	20	1	0.118	22870	22320	4941	406	432	176	52	340	20902	20211	5412	204	238	330	52	340
G000005-3	36	21	1	0.038	21614	24063	6852	381	403	167	52	340	20867	22733	6154	192	216	170	52	340
G000006-1	44	19	1	-0.002	14706	14363	3174	434	455	193	52	420	14537	14472	2597	246	253	81	52	420
G000006-2	44	20	1	-0.022	14572	14306	3198	424	438	128	52	420	14604	14076	3781	238	246	74	52	420
G000006-3	44	21	1	0.021	15293	15763	2693	412	451	365	52	420	14897	15395	2725	233	248	98	52	420
G000007-1	4	16	1	0.062	9009	9108	1669	492	551	563	52	420	8377	8631	1798	220	235	129	52	420
G000007-2	4	17	1	-0.005	10310	10024	2220	481	510	160	52	340	10085	9637	1924	220	223	62	52	340
!sample_table_end
