^SAMPLE = GSM40877
!Sample_title = 2M7 Cy3
!Sample_geo_accession = GSM40877
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	-0.011	3916	3891	1086	468	486	181	52	420	3825	3745	867	351	360	73	52	420
G000001-2	4	20	1	0.134	4039	4138	942	484	533	485	52	340	3582	3609	866	342	351	83	52	340
G000001-3	4	21	1	0.234	4342	4130	1140	507	522	136	52	420	3576	3369	999	315	320	66	52	420
G000002-1	12	19	1	0.109	16763	16875	1438	525	529	112	52	414	15340	15179	1512	281	287	63	52	414
G000002-2	12	20	1	0.117	13062	11611	3967	508	534	282	80	540	11850	10527	3672	273	287	111	80	540
G000002-3	12	21	1	0.054	11848	11180	4361	456	494	304	80	532	11247	10292	3771	270	291	125	80	532
G000003-1	20	19	1	0.002	7805	7623	1190	579	592	153	52	420	7540	7301	1475	323	329	70	52	420
G000003-2	20	20	1	0.054	8219	7823	2209	551	574	134	52	420	7690	7551	1987	306	310	66	52	420
G000003-3	20	21	1	0.054	8057	7852	1729	511	536	145	52	420	7544	7192	1718	277	281	62	52	420
G000004-1	28	19	1	0.081	15316	14637	3100	445	497	313	52	414	14317	13501	3526	257	265	77	52	414
G000004-2	28	20	1	0.077	15747	15500	2523	473	491	180	52	420	14744	14272	2330	266	269	60	52	420
G000004-3	28	21	1	0.026	16147	15285	3395	473	501	195	52	420	15664	15182	3153	266	273	56	52	420
G000005-1	36	19	1	-0.047	24241	23930	7452	475	488	108	52	420	24829	23363	7750	274	283	72	52	420
G000005-2	36	20	1	0.083	22497	21274	6379	460	485	176	52	420	21059	20494	6348	261	267	61	52	420
G000005-3	36	21	1	-0.067	22443	21487	5616	428	450	181	52	420	23310	21892	5961	247	251	56	52	420
G000006-1	44	19	1	0.012	15620	14995	3550	477	493	142	52	420	15291	14356	3386	272	278	58	52	420
G000006-2	44	20	1	-0.043	14125	14708	3633	455	483	182	52	420	14343	13990	3769	263	266	67	52	420
G000006-3	44	21	1	0.05	15631	15473	3443	471	498	195	52	420	14906	14599	3706	261	263	62	52	420
G000007-1	4	16	1	0.13	9818	9920	2159	559	580	181	52	420	8841	8535	2161	381	386	80	52	420
G000007-2	4	17	1	0.115	7639	7068	2815	546	578	196	80	541	6936	6185	2366	388	401	129	80	541
!sample_table_end
