^SAMPLE = GSM40880
!Sample_title = 2M8 Cy3
!Sample_geo_accession = GSM40880
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.007	3967	3878	657	394	403	123	52	420	3928	3853	764	373	379	69	52	420
G000001-2	4	20	1	0.025	3723	3656	948	377	390	95	52	420	3659	3580	832	371	376	62	52	420
G000001-3	4	21	1	0.017	4084	3928	1041	392	418	194	52	420	4029	3796	1067	381	389	82	52	420
G000002-1	12	19	1	-0.136	12080	11029	3981	403	422	177	80	527	13134	11607	4328	304	311	72	80	527
G000002-2	12	20	1	-0.126	11745	10514	3575	409	436	197	80	534	12680	11152	3723	306	315	87	80	534
G000002-3	12	21	1	-0.06	12868	12416	2158	401	435	219	52	420	13294	12584	2455	295	317	140	52	420
G000003-1	20	19	1	-0.135	7127	6723	1536	417	433	134	52	420	7652	7338	1926	283	290	76	52	420
G000003-2	20	20	1	-0.188	6186	5983	1325	424	486	448	52	340	6837	6540	1419	273	283	76	52	340
G000003-3	20	21	1	-0.212	5909	5988	1565	416	460	288	52	420	6624	6416	1761	263	276	71	52	420
G000004-1	28	19	1	-0.136	10716	10273	1936	383	482	1074	52	420	11610	10817	2398	257	272	145	52	420
G000004-2	28	20	1	-0.135	10303	8838	3834	389	428	338	80	554	11141	9624	3810	257	264	72	80	554
G000004-3	28	21	1	-0.044	11054	10710	1989	383	422	321	52	420	11255	10766	2434	251	263	139	52	420
G000005-1	36	19	1	0.118	20292	20062	3790	367	418	315	52	420	18613	17882	3590	249	258	72	52	420
G000005-2	36	20	1	0.163	18133	18297	4504	367	462	1052	52	340	16115	16662	4223	251	278	208	52	340
G000005-3	36	21	1	0.167	19046	19744	4148	360	376	125	52	420	16887	17826	4087	247	252	64	52	420
G000006-1	44	19	1	-0.091	11955	11466	2654	352	405	383	52	420	12595	11875	3191	233	241	61	52	420
G000006-2	44	20	1	-0.192	9471	9696	4013	355	377	150	80	554	10655	10169	4116	239	244	61	80	554
G000006-3	44	21	1	-0.087	12983	12138	3177	364	390	202	52	420	13657	12709	3539	251	259	71	52	420
G000007-1	4	16	1	-0.039	9391	9875	2436	362	371	99	52	420	9635	11207	6150	356	361	74	52	420
G000007-2	4	17	1	-0.079	8187	7624	2755	388	403	152	80	542	8597	7857	2816	361	370	97	80	542
!sample_table_end
