^SAMPLE = GSM40798
!Sample_title = 2M3 Cy5
!Sample_geo_accession = GSM40798
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Feb 02 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	4	19	1	0.137	5560	5696	1352	353	367	102	52	420	5061	5023	1264	326	338	89	52	420
G000001-2	4	20	1	0.213	5521	5524	1320	343	359	93	52	420	4792	4920	1104	324	328	74	52	420
G000001-3	4	21	1	0.278	5713	5510	1212	345	357	96	52	420	4736	4819	1017	310	319	92	52	420
G000002-1	12	19	1	0.062	20037	20083	2231	363	373	119	52	420	19185	19056	2060	335	346	97	52	420
G000002-2	12	20	1	0.14	19090	16708	5979	345	356	97	80	554	17329	15621	5630	317	327	87	80	554
G000002-3	12	21	1	0.11	20738	20229	2433	330	336	94	52	420	19223	18410	2506	313	314	76	52	420
G000003-1	20	19	1	0.005	8833	8621	1954	363	373	90	52	420	8773	8646	1905	333	344	82	52	420
G000003-2	20	20	1	0.077	9513	9207	2260	349	362	96	52	420	9009	8856	2345	321	329	77	52	420
G000003-3	20	21	1	0.095	9218	8558	2569	334	352	119	52	420	8636	8305	2389	317	323	113	52	420
G000004-1	28	19	1	-0.087	13368	11453	4560	363	382	124	80	546	14155	12328	5089	344	354	94	80	546
G000004-2	28	20	1	-0.053	14944	14675	1886	348	355	78	52	420	15470	15271	2147	323	328	80	52	420
G000004-3	28	21	1	-0.043	17478	17179	2714	327	336	97	52	420	17964	17733	2627	296	306	88	52	420
G000005-1	36	19	1	-0.336	21955	21153	4060	350	367	101	52	420	27594	27192	4340	332	345	89	52	420
G000005-2	36	20	1	-0.364	21477	20604	3845	329	344	98	52	420	27531	26290	5144	313	337	147	52	420
G000005-3	36	21	1	-0.358	22849	22902	5319	312	322	97	52	340	29182	28827	7137	288	299	101	52	340
G000006-1	44	19	1	-0.591	9926	9387	1988	367	377	95	52	420	14737	14050	3075	341	350	84	52	420
G000006-2	44	20	1	-0.553	11359	10566	4503	344	1024	2246	52	340	16505	15853	7678	340	1324	3280	52	340
G000006-3	44	21	1	-0.654	9062	9198	1697	329	422	826	52	420	14046	13869	2392	305	442	1214	52	420
G000007-1	4	16	1	-0.471	10279	9796	1504	372	481	1254	52	414	14085	13625	2543	353	663	3453	52	414
G000007-2	4	17	1	-0.548	8216	7587	2694	371	379	100	80	548	11808	10854	3811	338	344	78	80	548
!sample_table_end
