^SAMPLE = GSM40092
!Sample_title = M2 Cy3
!Sample_geo_accession = GSM40092
!Sample_status = Public on Nov 30 2005
!Sample_submission_date = Jan 28 2005
!Sample_last_update_date = Oct 06 2005
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Pooled reference DNA from either 4 healthy males or females of the opposite sex compared to the sample.
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Isolated tumor DNA, derived from cerebellar medulloblastoma.
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Comparison of normal versus tumor DNA (medulloblastoma). Whole-genome screening of DNA-copy number changes by array-based or matrix comparative genomic hybridization (matrix-CGH). Every experiment was performed as dye-swap.
!Sample_platform_id = GPL1432
!Sample_contact_name = Frank,,Mendrzyk
!Sample_contact_email = f.mendrzyk@dkfz.de
!Sample_contact_phone = 49-6221-424676
!Sample_contact_institute = German Cancer Research Center (DKFZ)
!Sample_contact_address =  
!Sample_contact_city = Heidelberg
!Sample_contact_zip/postal_code = 69120
!Sample_contact_country = Germany
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2139
!Sample_data_row_count = 19311
#ID_REF =  
#Block = In which block a single spot is localized. The block count starts from the left top to the right hand side and ends at the right bottom of the slide.
#Column = In which column a single spot is localized. The count starts from the left top downwards and ends at the right bottom of a single block (Y-direction).
#Row = In which row a single spot is localized. The count starts from the left top to the right hand side and ends at the right bottom of a single block (X-direction).
#VALUE = Raw log ratio (Cy5/Cy3).
#CH1_RAW = Raw median signal intensity in Cy5-channel (635nm).
#CH1_MEAN = Raw mean signal intensity in Cy5-channel (635nm).
#CH1_SD = Signal intensity standard deviation in Cy5-channel (635nm).
#CH1_BKD_RAW = Raw median background intensity in Cy5-channel (635nm).
#CH1_BKD_MEAN = Raw mean background intensity in Cy5-channel (635nm).
#CH1_BKD_SD = Background intensity standard deviation in Cy5-channel (635nm).
#CH1_AREA = Signal area in Cy5-channel (635nm).
#CH1_BKD_AREA = Background area in Cy5-channel (635nm).
#CH2_RAW = Raw median signal intensity in Cy3-channel (532nm).
#CH2_MEAN = Raw mean signal intensity in Cy3-channel (532nm).
#CH2_SD = Signal intensity standard deviation in Cy3-channel (532nm).
#CH2_BKD_RAW = Raw median background intensity in Cy3-channel (532nm).
#CH2_BKD_MEAN = Raw mean background intensity in Cy3-channel (532nm).
#CH2_BKD_SD = Background intensity standard deviation in Cy3-channel (532nm).
#CH2_AREA = Signal area in Cy3-channel (532nm).
#CH2_BKD_AREA = Background area in Cy3-channel (532nm).
!sample_table_begin
ID_REF	Block	Column	Row	VALUE	CH1_RAW	CH1_MEAN	CH1_SD	CH1_BKD_RAW	CH1_BKD_MEAN	CH1_BKD_SD	CH1_AREA	CH1_BKD_AREA	CH2_RAW	CH2_MEAN	CH2_SD	CH2_BKD_RAW	CH2_BKD_MEAN	CH2_BKD_SD	CH2_AREA	CH2_BKD_AREA
G000001-1	29	1	1	0.142	7961	7680	1148	174	177	43	52	376	7184	6918	1284	128	129	27	52	376
G000001-2	29	2	1	0.185	7997	7575	1197	173	176	42	52	371	7008	6680	1413	126	126	25	52	371
G000001-3	29	3	1	0.105	7634	7565	581	175	176	41	52	370	7060	6925	774	123	125	26	52	370
G000002-1	21	1	1	0.053	18739	17465	3500	173	175	39	52	327	18026	17033	3018	126	127	26	52	327
G000002-2	21	2	1	0.079	18244	16815	3473	169	169	41	52	370	17241	16101	3498	126	127	25	52	370
G000002-3	21	3	1	0.083	18095	16770	3339	166	170	42	52	378	17056	16342	2753	125	127	25	52	378
G000003-1	13	1	1	0.052	12882	12196	2084	159	162	38	52	320	12392	11739	2233	118	120	25	52	320
G000003-2	13	2	1	0.066	12976	11504	3221	167	167	38	52	307	12353	10994	3349	120	120	25	52	307
G000003-3	13	3	1	-0.014	12684	11601	2963	163	165	40	52	314	12762	11220	3280	118	123	62	52	314
G000004-1	5	1	1	0.131	18877	18051	2792	169	172	46	52	384	17203	16686	2272	119	120	25	52	384
G000004-2	5	2	1	0.158	18546	17048	3612	165	168	39	52	363	16589	15386	3687	118	119	25	52	363
G000004-3	5	3	1	0.136	17055	16019	3021	167	168	37	52	372	15487	14438	3422	118	120	24	52	372
G000005-1	29	4	1	0.027	29774	27754	6125	177	178	40	52	379	29169	26724	7373	129	130	25	52	379
G000005-2	29	5	1	0.04	30547	29262	4336	183	186	42	52	315	29667	28562	4575	132	135	31	52	315
G000005-3	29	6	1	0.011	28601	27385	4295	179	183	45	52	314	28332	27219	4180	133	134	29	52	314
G000006-1	21	4	1	0.089	21690	19610	4720	172	174	41	52	362	20354	18659	3719	124	125	24	52	362
G000006-2	21	5	1	0.106	20801	18938	4226	167	172	39	52	362	19303	17440	4471	129	129	25	52	362
G000006-3	21	6	1	0.06	20614	18842	4671	168	172	38	52	307	19742	17901	4562	130	132	26	52	307
G000007-1	13	4	1	0.053	12932	12032	2362	158	164	37	52	314	12438	11331	2574	121	126	62	52	314
G000007-2	13	5	1	0.086	13222	11630	3329	160	162	38	52	363	12430	11299	2741	122	123	24	52	363
!sample_table_end
