^SAMPLE = GSM777147
!Sample_title = MGUS_1124
!Sample_geo_accession = GSM777147
!Sample_status = Public on Apr 01 2012
!Sample_submission_date = Aug 11 2011
!Sample_last_update_date = Apr 01 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone Marrow MGUS patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Bone Marrow MGUS
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA from purified bone marrow plasma cells was extracted using commercially available kits (Allprep kit,Qiagen, Valencia, CA)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = According to manufacturerâs instructions
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000 7G and AGCC
!Sample_description = Hybridized to Affymetrix 6.0
!Sample_data_processing = The complete dataset was analyzed by visual inspection using the Genotyping Console 4.0 (Affymetrix) and Chromosome Analysis Suite (ChAS) software (Affymetrix).
!Sample_platform_id = GPL6801
!Sample_contact_name = Maria,Eugenia,Sarasquete
!Sample_contact_email = sarasquete@hotmail.com
!Sample_contact_phone = 0034-923-291629
!Sample_contact_fax = 0034-923-269066
!Sample_contact_laboratory = Molecular Biology
!Sample_contact_department = Hematology
!Sample_contact_institute = Hospital Universitario de Salamanca
!Sample_contact_address = Paseo San Vicente 58-182
!Sample_contact_city = salamanca
!Sample_contact_state = salamanca
!Sample_contact_zip/postal_code = 37007
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM777nnn/GSM777147/suppl/GSM777147_1124_GenomeWideSNP_6_2.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM777nnn/GSM777147/suppl/GSM777147_1124_GenomeWideSNP_6_2.vsHapMap.CN5.CNCHP.gz
!Sample_series_id = GSE31339
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	1.000000	1	51586	0.062844	0.881568	nan	nan
CN_473964	1.000000	1	51659	0.181427	0.881471	nan	nan
CN_473965	1.000000	1	51674	-2.085101	0.881451	nan	nan
CN_473981	1.000000	1	52771	-0.209504	0.879993	nan	nan
CN_473982	1.000000	1	52788	0.154945	0.879970	nan	nan
CN_497981	1.000000	1	62627	-0.139900	0.867215	nan	nan
CN_502615	1.000000	1	75787	-0.842349	0.851183	nan	nan
CN_502613	1.000000	1	75849	-1.337212	0.851110	nan	nan
CN_502614	1.000000	1	76175	-1.104251	0.850730	nan	nan
CN_502616	1.000000	1	76192	-2.224851	0.850710	nan	nan
CN_502843	2.000000	1	88453	0.211807	0.837051	nan	nan
CN_466171	2.000000	1	218557	1.046852	3.011042	nan	nan
CN_468414	2.000000	1	218926	0.027786	3.010822	nan	nan
CN_468412	2.000000	1	219009	0.054834	3.010772	nan	nan
CN_468413	2.000000	1	219024	0.766254	3.010763	nan	nan
CN_470565	2.000000	1	219470	0.106480	3.010497	nan	nan
CN_468424	2.000000	1	225521	0.356528	3.006876	nan	nan
CN_468425	2.000000	1	225579	-0.065803	3.006842	nan	nan
CN_460512	2.000000	1	346294	-0.933426	1.527448	nan	nan
CN_460513	2.000000	1	346393	0.501137	1.527451	nan	nan
!sample_table_end
