^SAMPLE = GSM1397874
!Sample_title = Hepatosplenic T-cell lymphoma case 7
!Sample_geo_accession = GSM1397874
!Sample_status = Public on May 24 2014
!Sample_submission_date = May 23 2014
!Sample_last_update_date = May 24 2014
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = tumor DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Hepatosplenic T-cell Lymphoma
!Sample_characteristics_ch1 = karyotype: 40-48,XY,+X [3],-5[4],i(7)(q10),+8[5],+10[2],add(11)(q22)[10],inc[cp12].aCGH+8
!Sample_treatment_protocol_ch1 = no previous treatment
!Sample_growth_protocol_ch1 = No culture-just DNA from frozen tissue
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen kit for DNA extraction
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotin, affymetrix protocol for the  CytoScanHD
!Sample_hyb_protocol = DNA was purified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000 7G.
!Sample_description = Hybridized to Affymetrix CytoscanHD Array
!Sample_data_processing = CEL files generated by Affymetrix Command Console and CYCHP files generated byAffymetrix Chromosome Analysis Suite software (ChAS).  DNA copy number and allele analysis were performed using Affymetrix ChAS, which compares all hybridization intensities against a built-in reference data set
!Sample_data_processing = Hybridized to Affymetrix CytoscanHD array
!Sample_platform_id = GPL16131
!Sample_contact_name = Julio,,Finalet
!Sample_contact_email = julio.finaletferreiro@med.kuleuven.be
!Sample_contact_institute = KULeuven
!Sample_contact_address = Herestraat 49
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1397nnn/GSM1397874/suppl/GSM1397874_case_7.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1397nnn/GSM1397874/suppl/GSM1397874_case_7.cyhd.cychp.gz
!Sample_series_id = GSE57943
!Sample_series_id = GSE57944
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.317202	0.195771	2.170696
C-4WYLN	-0.012316	0.189802	2.172910
C-3BFNY	0.076911	0.136626	2.173602
C-7ONNE	0.273060	0.132659	2.173467
C-6HYCN	0.310294	0.207685	2.173859
C-7SCGC	0.166853	0.207605	2.173678
C-7RZQQ	0.233807	0.145744	2.174171
C-7RZWZ	0.001313	0.151233	2.174191
C-7SEBI	0.238629	0.059429	2.174706
C-7RZIL	-0.020849	0.071874	2.174086
C-4NQTX	-0.017219	-0.005166	2.172379
C-7SDKW	-0.059150	0.015273	2.171684
S-3WRNV	nan	nan	nan
C-7RXVK	-0.198077	-0.193198	2.171046
C-4LHKS	-0.158232	-0.164108	2.170363
C-7RWHE	-0.385922	-0.260790	2.170114
C-7SBEJ	-0.098636	-0.222772	2.169401
C-7RYJO	-0.322221	-0.032533	2.169201
C-7SEGS	0.065592	0.014333	2.169487
C-4LLXK	-0.204242	-0.105462	2.170319
!sample_table_end
