^SAMPLE = GSM2545604
!Sample_title = Ma-Mel-54b
!Sample_geo_accession = GSM2545604
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line from LN metastasis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-54
!Sample_characteristics_ch1 = tissue: melanoma cell line from LN metastasis
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545604/suppl/GSM2545604_6_Ma-Mel-54b_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545604/suppl/GSM2545604_6_Ma-Mel-54b_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.367211	-0.236423	1.660177
C-4WYLN	-0.134593	-0.205536	1.660347
C-3BFNY	-0.236857	-0.221815	1.660155
C-7ONNE	-0.116483	-0.191369	1.661309
C-6HYCN	-0.459337	-0.204487	1.662023
C-7SCGC	-0.358505	-0.174876	1.662105
C-7RZQQ	0.081692	-0.206336	1.662715
C-7RZWZ	-0.027424	-0.177876	1.663459
C-7SEBI	-0.036510	-0.142229	1.664378
C-7RZIL	0.139037	-0.115122	1.664148
C-4NQTX	-0.242091	-0.167549	1.663909
C-7SDKW	-0.427216	-0.141878	1.664863
S-3WRNV	nan	nan	nan
C-7RXVK	0.352209	-0.067690	1.665082
C-4LHKS	-0.046602	-0.043414	1.665570
C-7RWHE	-0.390080	-0.110193	1.665781
C-7SBEJ	-0.223974	-0.087158	1.666184
C-7RYJO	-0.473814	-0.243670	1.666804
C-7SEGS	-0.227527	-0.221636	1.666585
C-4LLXK	-0.075191	-0.290592	1.667121
!sample_table_end
