^SAMPLE = GSM2545595
!Sample_title = Ma-Mel-61c
!Sample_geo_accession = GSM2545595
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line from LN metastasis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-61
!Sample_characteristics_ch1 = tissue: melanoma cell line from LN metastasis
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545595/suppl/GSM2545595_MaMel_61c_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545595/suppl/GSM2545595_MaMel_61c_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.277633	0.053163	2.127965
C-4WYLN	0.086897	0.109120	2.128677
C-3BFNY	0.434373	0.127068	2.127022
C-7ONNE	0.228040	0.182327	2.127158
C-6HYCN	0.223829	0.051567	2.127508
C-7SCGC	0.010448	0.105347	2.127586
C-7RZQQ	0.082358	0.111899	2.128098
C-7RZWZ	0.115443	0.163265	2.129204
C-7SEBI	0.097164	-0.169899	2.129042
C-7RZIL	-0.226315	-0.122088	2.123839
C-4NQTX	-0.215329	-0.125222	2.121870
C-7SDKW	-0.155034	-0.082308	2.121356
S-3WRNV	nan	nan	nan
C-7RXVK	-0.009978	-0.139807	2.120543
C-4LHKS	0.210589	-0.103306	2.120101
C-7RWHE	-0.832098	-0.100099	2.119408
C-7SBEJ	0.216631	-0.071621	2.118972
C-7RYJO	-0.055094	0.026325	2.117881
C-7SEGS	-0.021303	0.045180	2.115510
C-4LLXK	-0.050431	0.073837	2.115560
!sample_table_end
