^SAMPLE = GSM2545602
!Sample_title = Ma-Mel-36-EBV
!Sample_geo_accession = GSM2545602
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = germline DNA of Ma-Mel-36 Cell lines
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-36
!Sample_characteristics_ch1 = tissue: peripheral blood
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545602/suppl/GSM2545602_4_Ma-Mel-36_EBV_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545602/suppl/GSM2545602_4_Ma-Mel-36_EBV_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.112938	0.022924	1.929843
C-4WYLN	0.114656	0.015263	1.929586
C-3BFNY	0.132500	0.070078	1.928865
C-7ONNE	0.035953	0.061906	1.928264
C-6HYCN	-0.232103	0.059595	1.928080
C-7SCGC	0.143058	0.050436	1.928134
C-7RZQQ	0.208124	0.099042	1.927750
C-7RZWZ	0.178446	0.088458	1.927883
C-7SEBI	0.064559	-0.070451	1.927608
C-7RZIL	-0.022853	-0.082831	1.927193
C-4NQTX	0.177341	-0.042793	1.926335
C-7SDKW	-0.472411	-0.057279	1.926830
S-3WRNV	nan	nan	nan
C-7RXVK	-0.018255	-0.220094	1.926938
C-4LHKS	-0.256915	-0.236934	1.927223
C-7RWHE	-0.411303	-0.203221	1.926770
C-7SBEJ	-0.196392	-0.222616	1.926809
C-7RYJO	-0.439064	-0.166395	1.927105
C-7SEGS	-0.207975	-0.188507	1.927419
C-4LLXK	0.065939	-0.157883	1.926939
!sample_table_end
