^SAMPLE = GSM2545601
!Sample_title = Ma-Mel-36-HLA-DR- (HLA-DR_res)
!Sample_geo_accession = GSM2545601
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line from LN metastasis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-36
!Sample_characteristics_ch1 = tissue: melanoma cell line from LN metastasis
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545601/suppl/GSM2545601_3_Ma-Mel-36_HLA-DR-_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545601/suppl/GSM2545601_3_Ma-Mel-36_HLA-DR-_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.536376	-0.254785	1.816923
C-4WYLN	0.144011	-0.042875	1.815166
C-3BFNY	-0.233846	-0.360890	1.812412
C-7ONNE	-0.182263	-0.149922	1.813720
C-6HYCN	-0.086101	-0.111326	1.813789
C-7SCGC	-0.078087	0.097692	1.813311
C-7RZQQ	-0.134597	-0.222851	1.812990
C-7RZWZ	0.045372	-0.016926	1.811498
C-7SEBI	0.104415	0.023661	1.812051
C-7RZIL	0.040998	0.225163	1.811939
C-4NQTX	0.171373	-0.089357	1.812298
C-7SDKW	-0.051123	0.106194	1.811954
S-3WRNV	nan	nan	nan
C-7RXVK	0.569473	-0.123017	1.811965
C-4LHKS	0.512578	0.064867	1.811862
C-7RWHE	-1.322875	-0.220941	1.810514
C-7SBEJ	-0.080885	-0.042597	1.810127
C-7RYJO	-0.610273	-0.024940	1.809076
C-7SEGS	0.113614	0.141922	1.808504
C-4LLXK	0.249028	-0.087560	1.805479
!sample_table_end
