^SAMPLE = GSM2545598
!Sample_title = Ma-Mel-61h
!Sample_geo_accession = GSM2545598
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line from LN metastasis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-61
!Sample_characteristics_ch1 = tissue: melanoma cell line from LN metastasis
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545598/suppl/GSM2545598_MaMel_61h_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545598/suppl/GSM2545598_MaMel_61h_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.319858	0.038355	2.464242
C-4WYLN	0.389875	0.173961	2.464183
C-3BFNY	0.166267	0.078448	2.463274
C-7ONNE	0.267873	0.213399	2.461919
C-6HYCN	0.169599	0.208395	2.461066
C-7SCGC	0.234457	0.342038	2.460814
C-7RZQQ	0.476193	0.235783	2.459875
C-7RZWZ	0.273422	0.367452	2.460200
C-7SEBI	0.104575	0.009771	2.460799
C-7RZIL	0.084005	0.138793	2.458127
C-4NQTX	0.213383	0.021062	2.455837
C-7SDKW	-0.085593	0.146743	2.454506
S-3WRNV	nan	nan	nan
C-7RXVK	0.272015	-0.040337	2.454283
C-4LHKS	0.305306	0.081300	2.453869
C-7RWHE	-0.601599	-0.035070	2.453094
C-7SBEJ	0.111960	0.081804	2.451956
C-7RYJO	0.031171	0.162484	2.449993
C-7SEGS	0.337611	0.273884	2.449538
C-4LLXK	0.179137	0.179124	2.449682
!sample_table_end
