^SAMPLE = GSM2545592
!Sample_title = Ma-Mel-61_germline
!Sample_geo_accession = GSM2545592
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = germline DNA of Ma-Mel-61 Cell lines
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-61
!Sample_characteristics_ch1 = tissue: peripheral blood
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545592/suppl/GSM2545592_MaMel_61_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545592/suppl/GSM2545592_MaMel_61_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.010607	0.076305	2.013999
C-4WYLN	-0.067546	0.057767	2.014512
C-3BFNY	0.029726	0.058446	2.012806
C-7ONNE	0.280803	0.039855	2.012345
C-6HYCN	0.086158	0.121117	2.011819
C-7SCGC	0.184141	0.102437	2.011596
C-7RZQQ	0.158734	0.100654	2.010368
C-7RZWZ	-0.022938	0.081888	2.010481
C-7SEBI	0.112715	-0.075656	2.010867
C-7RZIL	-0.098432	-0.094437	2.008428
C-4NQTX	0.047039	-0.093216	2.005329
C-7SDKW	-0.436488	-0.111854	2.004297
S-3WRNV	nan	nan	nan
C-7RXVK	0.092575	-0.146706	2.002836
C-4LHKS	-0.025418	-0.164923	2.001750
C-7RWHE	-0.631599	-0.147778	2.001466
C-7SBEJ	-0.060131	-0.165151	2.000860
C-7RYJO	-0.170183	0.030850	1.999681
C-7SEGS	0.059977	0.014916	1.998258
C-4LLXK	0.148652	0.059362	1.997516
!sample_table_end
