^SAMPLE = GSM2545600
!Sample_title = Ma-Mel-36-HLA-DR+ (HLA-DR_sens)
!Sample_geo_accession = GSM2545600
!Sample_status = Public on May 24 2017
!Sample_submission_date = Mar 21 2017
!Sample_last_update_date = May 24 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = melanoma cell line from LN metastasis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient id: Ma-Mel-36
!Sample_characteristics_ch1 = tissue: melanoma cell line from LN metastasis
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from cell lines and peripheral blood cells using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and PicoGreen
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = According to manufacturers instructions.
!Sample_description = CytoScanHD-Array
!Sample_data_processing = The array image was acquired using AffymetrixÂ® Chromosome Analysis Suite (ChAS) Software
!Sample_data_processing = Genotype Call (SNP call): AA, AB, BB, NC, and NoCall; 'Signal' = Summarized signal
!Sample_platform_id = GPL16131
!Sample_contact_name = Klaus,Georg,Griewank
!Sample_contact_department = Dermatology
!Sample_contact_institute = University of Duisburg-Essen
!Sample_contact_address = Hufelandstr. 55
!Sample_contact_city = Essen
!Sample_contact_zip/postal_code = 45147
!Sample_contact_country = Germany
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545600/suppl/GSM2545600_2_Ma-Mel-36_HLA-DR+_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2545nnn/GSM2545600/suppl/GSM2545600_2_Ma-Mel-36_HLA-DR+_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE96884
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.096861	0.295239	2.795464
C-4WYLN	0.419173	0.322885	2.792664
C-3BFNY	0.225289	0.357381	2.789701
C-7ONNE	0.618292	0.384109	2.786503
C-6HYCN	0.250315	0.369645	2.784857
C-7SCGC	0.175819	0.394555	2.783313
C-7RZQQ	0.675734	0.414531	2.781286
C-7RZWZ	0.513635	0.436771	2.780333
C-7SEBI	0.365378	0.301504	2.778769
C-7RZIL	0.264672	0.320272	2.779600
C-4NQTX	0.609958	0.323794	2.780257
C-7SDKW	0.043910	0.338346	2.779119
S-3WRNV	nan	nan	nan
C-7RXVK	0.745004	0.204935	2.778086
C-4LHKS	0.600777	0.214593	2.777967
C-7RWHE	-0.483988	0.216707	2.776441
C-7SBEJ	-0.004720	0.220843	2.775939
C-7RYJO	0.082823	0.282779	2.774810
C-7SEGS	0.425867	0.280832	2.773022
C-4LLXK	0.345629	0.303790	2.766786
!sample_table_end
