^SAMPLE = GSM323960
!Sample_title = MCL027_Mapping250K_Nsp
!Sample_geo_accession = GSM323960
!Sample_status = Public on May 01 2009
!Sample_submission_date = Sep 23 2008
!Sample_last_update_date = Oct 16 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = lymphoma primary specimen
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: non-Hodgkin's lymphoma (NHL), Primary
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = standard DNA extraction using PUREGENE DNA extracting kit (Gentra, USA)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MCL027_Mapping250K_Nsp
!Sample_description = Clinical information of primary lymphoma samples subjected to SNP arrays analysis can be found in Supplementary Table 1 of the associated publication.
!Sample_data_processing = After appropriate normalization of mean array intensities, signal ratios between tumours and anonymous normal references were calculated in an allele-specific manner, and allele-specific copy numbers were inferred from the observed signal ratios based on the hidden Markov model using CNAG/AsCNAR 3.0 software (http://www.genome.umin.jp).
!Sample_platform_id = GPL3718
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM323nnn/GSM323960/suppl/GSM323960.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM323nnn/GSM323960/suppl/GSM323960.CHP.gz
!Sample_series_id = GSE12906
!Sample_data_row_count = 262264
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_test = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_test	Call_reference
SNP_A-1886933	0.144537	0.337809	-0.078693	2	1	1	2	2
SNP_A-1902458	-0.047044	0.009375	-0.105759	2	1	1	2	2
SNP_A-2131660	-0.156824	-0.084600	-0.232856	2	1	1	2	2
SNP_A-4221087	-0.081462	0.000000	0.000000	2	1	1	1	1
SNP_A-1884606	0.059708	0.000000	0.000000	2	0	0	1	1
SNP_A-2235839	-0.100407	-0.083136	-0.117888	2	1	1	2	2
SNP_A-2218153	-0.183002	-0.053055	-0.325822	2	1	1	2	2
SNP_A-1919019	-0.136986	0.000000	0.000000	2	1	1	3	1
SNP_A-1815933	-0.061089	0.550762	-1.603970	2	1	1	3	1
SNP_A-2115098	0.044695	0.000000	0.000000	2	1	1	1	1
SNP_A-2264565	-0.041953	0.547242	-1.548020	2	1	1	3	1
SNP_A-1788728	0.007255	0.376105	-0.818508	2	1	1	3	1
SNP_A-4218776	-0.023329	0.000000	0.000000	2	0	0	1	1
SNP_A-2082194	0.030181	0.492763	-1.564501	2	1	1	1	1
SNP_A-2135694	0.006595	0.585623	-1.052655	2	1	1	1	1
SNP_A-4220764	-0.109663	0.354307	-1.098647	2	1	1	1	1
SNP_A-1796345	-0.116880	0.000000	0.000000	2	0	0	3	1
SNP_A-1789472	-0.020282	0.535711	-1.291798	2	1	1	3	1
SNP_A-1934233	-0.069616	0.546899	-1.102706	2	1	1	3	1
SNP_A-4207031	-0.131144	0.000000	0.000000	2	1	1	1	1
!sample_table_end
