^SAMPLE = GSM1277597
!Sample_title = csc1_sc2__snp6.0
!Sample_geo_accession = GSM1277597
!Sample_status = Public on Dec 31 2016
!Sample_submission_date = Dec 02 2013
!Sample_last_update_date = Dec 31 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = gastric cancer stem cell (csc1-clone2)
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: gastric cancer stem cell
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Standard DNA preparation protocol using Qiagen's DNA prep kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = Each array according to the manufacturer`s instruction
!Sample_scan_protocol = Each array according to the manufacturer`s instruction
!Sample_description = gastric cancer stem cell (csc1-clone2)
!Sample_data_processing = Copy number values for individual SNPs were extracted and converted from CEL files into signal intensities using Genotypeing Console software. Circular Binary segmentation was applied using DNAcopy package for R Bioconductor on raw data.
!Sample_platform_id = GPL6801
!Sample_contact_name = sujin,,Baek
!Sample_contact_email = sujins84@kribb.re.kr
!Sample_contact_phone = +82-10-7494-2876
!Sample_contact_department = MGRC
!Sample_contact_institute = KRIBB
!Sample_contact_address = Gwahank-ro 125
!Sample_contact_city = Daejeon
!Sample_contact_zip/postal_code = 305-806
!Sample_contact_country = South Korea
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1277nnn/GSM1277597/suppl/GSM1277597_Genomewide6.0_CSC1_SC2.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1277nnn/GSM1277597/suppl/GSM1277597_Genomewide6.0_CSC1_SC2.CN5.CNCHP.gz
!Sample_series_id = GSE46594
!Sample_series_id = GSE46598
!Sample_data_row_count = 1813281
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	61723	0.073002	1.748966	nan	nan
CN_473964	2.000000	1	61796	0.378093	1.748750	nan	nan
CN_473965	2.000000	1	61811	0.196920	1.748706	nan	nan
CN_473981	2.000000	1	62908	-0.139641	1.745476	nan	nan
CN_473982	2.000000	1	62925	0.329301	1.745426	nan	nan
CN_497981	2.000000	1	72764	-0.202591	1.716590	nan	nan
CN_502615	2.000000	1	85924	-0.317407	1.678557	nan	nan
CN_502613	2.000000	1	85986	-0.040438	1.678380	nan	nan
CN_502614	2.000000	1	86312	-0.624549	1.677447	nan	nan
CN_502616	2.000000	1	86329	-0.640150	1.677399	nan	nan
CN_502843	2.000000	1	98590	-0.403598	1.642779	nan	nan
CN_466171	3.000000	1	228694	0.026738	4.690466	nan	nan
CN_468414	3.000000	1	229063	0.935245	4.690023	nan	nan
CN_468412	3.000000	1	229146	1.447872	4.689924	nan	nan
CN_468413	3.000000	1	229161	0.749534	4.689906	nan	nan
CN_470565	3.000000	1	229607	0.861064	4.689370	nan	nan
CN_468424	3.000000	1	235658	0.326184	4.682073	nan	nan
CN_468425	3.000000	1	235716	0.432082	4.682003	nan	nan
CN_460512	3.000000	1	356431	-0.405573	1.992035	nan	nan
CN_460513	3.000000	1	356530	0.399175	1.992037	nan	nan
!sample_table_end
