^SAMPLE = GSM1133001
!Sample_title = csc1-sc_snp6.0
!Sample_geo_accession = GSM1133001
!Sample_status = Public on Dec 31 2016
!Sample_submission_date = May 02 2013
!Sample_last_update_date = Dec 31 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = csc1-sc
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: gastric cancer stem cell
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Standard DNA preparation protocol using Qiagen's DNA prep kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = Each array according to the manufacturer`s instruction
!Sample_scan_protocol = Each array according to the manufacturer`s instruction
!Sample_description = gastric cancer stem cell
!Sample_data_processing = Copy number values for individual SNPs were extracted and converted from CEL files into signal intensities using Genotypeing Console software. Circular Binary segmentation was applied using DNAcopy package for R Bioconductor on raw data.
!Sample_platform_id = GPL6801
!Sample_contact_name = sujin,,Baek
!Sample_contact_email = sujins84@kribb.re.kr
!Sample_contact_phone = +82-10-7494-2876
!Sample_contact_department = MGRC
!Sample_contact_institute = KRIBB
!Sample_contact_address = Gwahank-ro 125
!Sample_contact_city = Daejeon
!Sample_contact_zip/postal_code = 305-806
!Sample_contact_country = South Korea
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1133nnn/GSM1133001/suppl/GSM1133001_Genomewide6.0_CSC1-Stem.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1133nnn/GSM1133001/suppl/GSM1133001_Genomewide6.0_CSC1-Stem.CN5.CNCHP.gz
!Sample_series_id = GSE46594
!Sample_series_id = GSE46598
!Sample_data_row_count = 1812237
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	61723	0.047028	2.676233	nan	nan
CN_473964	2.000000	1	61796	-0.460375	2.676811	nan	nan
CN_473965	2.000000	1	61811	-0.370448	2.676930	nan	nan
CN_473981	2.000000	1	62908	-0.509490	2.685639	nan	nan
CN_473982	2.000000	1	62925	0.109049	2.685774	nan	nan
CN_497981	2.000000	1	72764	0.101930	2.765444	nan	nan
CN_502615	2.000000	1	85924	0.899798	2.875991	nan	nan
CN_502613	2.000000	1	85986	0.388605	2.876521	nan	nan
CN_502614	2.000000	1	86312	1.015094	2.879312	nan	nan
CN_502616	2.000000	1	86329	1.163935	2.879458	nan	nan
CN_502843	2.000000	1	98590	0.539365	2.985984	nan	nan
CN_466171	2.000000	1	228694	0.769992	1.696783	nan	nan
CN_468414	2.000000	1	229063	-0.946990	1.696878	nan	nan
CN_468412	2.000000	1	229146	-0.282933	1.696899	nan	nan
CN_468413	2.000000	1	229161	-0.053317	1.696903	nan	nan
CN_470565	2.000000	1	229607	-0.553535	1.697019	nan	nan
CN_468424	2.000000	1	235658	0.137090	1.698592	nan	nan
CN_468425	2.000000	1	235716	0.010716	1.698608	nan	nan
CN_460512	2.000000	1	356431	0.670107	5.727655	nan	nan
CN_460513	2.000000	1	356530	1.017301	5.727657	nan	nan
!sample_table_end
