^SAMPLE = GSM1880591
!Sample_title = 1667-750K
!Sample_geo_accession = GSM1880591
!Sample_status = Public on Sep 15 2015
!Sample_submission_date = Sep 14 2015
!Sample_last_update_date = Sep 15 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = myelodysplastic syndromes
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: myelodysplastic syndromes
!Sample_characteristics_ch1 = cell type: primary MDS mononuclear cells
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = primary MDS mononuclear cells, no growth protocol
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from mononuclear cell preparations of primary MDS mononuclear cells at diagnosis using the Qiagen DNA Blood Mini Kit. DNA quality and quantity was assessed using a Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = Labelling and hybridizations were performed according to protocols from Affymetrix
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to the array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner7G.
!Sample_description = Hybridized to 750K
!Sample_data_processing = The data were analyzed using the Nexus Copy Number (version 7.5, Biodiscovery Inc., El Segundo, CA,USA) software program.Data was normalized using the SNP-FASST2 segmentation algorithm.
!Sample_data_processing = Normalized probe intensity and allele ratio data were visualized in Nexus v7.5.
!Sample_platform_id = GPL18637
!Sample_contact_name = Feng,,Xu
!Sample_contact_email = xvfeng3619@163.com
!Sample_contact_department = Hematology
!Sample_contact_institute = Shanghai Jiaotong University Affiliated Sixth People's Hospital
!Sample_contact_address = 600 Yishan Road
!Sample_contact_city = Shanghai
!Sample_contact_state = Shanghai
!Sample_contact_zip/postal_code = 200233
!Sample_contact_country = China
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1880nnn/GSM1880591/suppl/GSM1880591_1667_CytoScan750K_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1880nnn/GSM1880591/suppl/GSM1880591_1667_CytoScan750K_Array_.cy750K.cychp.gz
!Sample_series_id = GSE73005
!Sample_data_row_count = 750605
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.273368	-0.215657	1.935129
C-4WYLN	-0.177061	-0.221870	1.935833
C-7ONNE	-0.071120	-0.118636	1.937056
C-6HYCN	-0.159463	-0.124849	1.937477
C-7RZQQ	-0.135918	-0.123069	1.938599
C-7SEBI	-0.074376	-0.129275	1.939131
C-7RXVK	-0.050745	-0.035366	1.937601
C-4LHKS	-0.068248	-0.041579	1.938514
C-7SEGS	0.052933	0.098905	1.937914
C-4LLXK	-0.034020	0.092658	1.938284
C-5YZUW	0.166201	0.167323	1.938840
C-7SBKQ	0.334766	0.160990	1.939119
C-4GLAA	-0.016739	-0.013927	1.940231
C-7QEGW	-0.267598	-0.020467	1.940986
C-4EDDJ	0.160624	0.027237	1.941278
C-7LAAJ	0.136873	0.020328	1.942352
C-6HOEB	0.095848	-0.069641	1.943554
C-6SCVY	0.021936	-0.077173	1.943947
C-7SFRW	-0.258055	-0.056002	1.944191
C-7RYRT	-0.127040	-0.064492	1.946154
!sample_table_end
