^SAMPLE = GSM1974266
!Sample_title = HB-233 PDX
!Sample_geo_accession = GSM1974266
!Sample_status = Public on Jun 03 2016
!Sample_submission_date = Dec 17 2015
!Sample_last_update_date = Jun 03 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = HB-233 PDX
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient/sample source id: HB-233
!Sample_characteristics_ch1 = sample type: PLC-PDXs (Pediatric Liver Cancer-Patient Derived Xenografts)
!Sample_characteristics_ch1 = host strain: Athymic Nude-Foxn1nu (ENVIGO-Harlan Laboratories, Gannat, France)
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = MagMax DNA Multi-Sample kit (Thermo Fisher Scientific)
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = 500ng starting genomic DNA were processed using the AffymetrixÂ® Cytogenetics Copy Number Assay User Guide (P/N 702607 Rev. 2)
!Sample_hyb_protocol = Sample was hybridized to AffymetrixÂ® Genome-Wide Human SNP Array 6.0 using a GeneChip Hybridization Oven 640 and posteriorly washed and stained using the Fluidics Station 450
!Sample_scan_protocol = GeneChip was scanned using Affymetrix GeneChip Scanner 3000 7G
!Sample_data_processing = CEL files, generated by AGCC Viewer. CYCHP, generated by Chromosome Analysis Suite (all provided by Affymetrix)
!Sample_data_processing = Raw data and normalized data with netaffx version na 33.1.  CYCHP provide data for copy number and LOH analysis.
!Sample_data_processing = affymetrix-algorithm-name = CYTO2
!Sample_data_processing = affymetrix-algorithm-version = 1.16.0
!Sample_data_processing = program-name = apt-copynumber-cyto.exe
!Sample_data_processing = program-version = 1.16.0
!Sample_data_processing = program-company = Affymetrix
!Sample_platform_id = GPL16131
!Sample_contact_name = Carolina,,Armengol
!Sample_contact_email = carmengol@igtp.cat
!Sample_contact_phone = 934978688
!Sample_contact_institute = Health Siences Research Institute Germans Trias i Pujol
!Sample_contact_address = C/ Canyet, CamÃ­ de les Escoles, s/n
!Sample_contact_city = Badalona
!Sample_contact_state = Barcelona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974266/suppl/GSM1974266_D162_233_PDX_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974266/suppl/GSM1974266_MABHB233PDX_D162_CytoScanHD_Array_.32.3.cyhd.cychp.gz
!Sample_series_id = GSE76100
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.538028	0.076961	2.117928
C-4WYLN	0.293043	0.249758	2.116553
C-3BFNY	0.398176	0.154700	2.114404
C-7ONNE	0.654506	0.326294	2.114078
C-6HYCN	0.354418	0.296944	2.114257
C-7SCGC	0.491819	0.466111	2.113811
C-7RZQQ	0.529342	0.349559	2.113223
C-7RZWZ	0.252064	0.515033	2.113471
C-7SEBI	0.286076	-0.093830	2.112373
C-7RZIL	0.006885	0.066629	2.113693
C-4NQTX	-0.058052	-0.073462	2.113849
C-7SDKW	-0.254980	0.080591	2.111933
S-3WRNV	nan	nan	nan
C-7RXVK	0.139934	-0.361662	2.112000
C-4LHKS	-0.056892	-0.215463	2.111932
C-7RWHE	-1.113715	-0.359678	2.112195
C-7SBEJ	-0.128963	-0.222816	2.112324
C-7RYJO	-0.599053	-0.040958	2.112792
C-7SEGS	0.221313	0.085087	2.112697
C-4LLXK	0.068917	-0.037504	2.113056
!sample_table_end
