^SAMPLE = GSM1974273
!Sample_title = HB-244-RED-239 patient
!Sample_geo_accession = GSM1974273
!Sample_status = Public on Jun 03 2016
!Sample_submission_date = Dec 17 2015
!Sample_last_update_date = Jun 03 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = HB-244-RED-239 patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient/sample source id: HB-244-RED-239
!Sample_characteristics_ch1 = sample type: Recurrence Tumor
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = MagMax DNA Multi-Sample kit (Thermo Fisher Scientific)
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = 500ng starting genomic DNA were processed using the AffymetrixÂ® Cytogenetics Copy Number Assay User Guide (P/N 702607 Rev. 2)
!Sample_hyb_protocol = Sample was hybridized to AffymetrixÂ® Genome-Wide Human SNP Array 6.0 using a GeneChip Hybridization Oven 640 and posteriorly washed and stained using the Fluidics Station 450
!Sample_scan_protocol = GeneChip was scanned using Affymetrix GeneChip Scanner 3000 7G
!Sample_data_processing = CEL files, generated by AGCC Viewer. CYCHP, generated by Chromosome Analysis Suite (all provided by Affymetrix)
!Sample_data_processing = Raw data and normalized data with netaffx version na 33.1.  CYCHP provide data for copy number and LOH analysis.
!Sample_data_processing = affymetrix-algorithm-name = CYTO2
!Sample_data_processing = affymetrix-algorithm-version = 1.16.0
!Sample_data_processing = program-name = apt-copynumber-cyto.exe
!Sample_data_processing = program-version = 1.16.0
!Sample_data_processing = program-company = Affymetrix
!Sample_platform_id = GPL16131
!Sample_contact_name = Carolina,,Armengol
!Sample_contact_email = carmengol@igtp.cat
!Sample_contact_phone = 934978688
!Sample_contact_institute = Health Siences Research Institute Germans Trias i Pujol
!Sample_contact_address = C/ Canyet, CamÃ­ de les Escoles, s/n
!Sample_contact_city = Badalona
!Sample_contact_state = Barcelona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974273/suppl/GSM1974273_D168_244T_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974273/suppl/GSM1974273_MABHB244T_D168_CytoScanHD_Array_.32.3.cyhd.cychp.gz
!Sample_series_id = GSE76100
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.296015	0.019384	2.011034
C-4WYLN	0.100578	0.091639	2.010259
C-3BFNY	0.048373	0.038973	2.009460
C-7ONNE	0.407596	0.110536	2.009599
C-6HYCN	0.437988	0.293910	2.009784
C-7SCGC	0.301408	0.364084	2.009569
C-7RZQQ	0.415183	0.299768	2.008584
C-7RZWZ	0.171040	0.367858	2.008724
C-7SEBI	0.043384	-0.035263	2.008250
C-7RZIL	0.048382	0.030043	2.008453
C-4NQTX	0.167454	-0.046900	2.008916
C-7SDKW	-0.296427	0.014916	2.007061
S-3WRNV	nan	nan	nan
C-7RXVK	-0.282319	-0.410209	2.006502
C-4LHKS	-0.164951	-0.352571	2.006286
C-7RWHE	-0.857709	-0.429973	2.006133
C-7SBEJ	-0.264971	-0.377184	2.005871
C-7RYJO	-0.070366	0.108388	2.005292
C-7SEGS	0.231719	0.155706	2.004124
C-4LLXK	0.094502	0.097234	2.002920
!sample_table_end
