^SAMPLE = GSM1974258
!Sample_title = HB-213 PDX
!Sample_geo_accession = GSM1974258
!Sample_status = Public on Jun 03 2016
!Sample_submission_date = Dec 17 2015
!Sample_last_update_date = Jun 03 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = HB-213 PDX
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = patient/sample source id: HB-213
!Sample_characteristics_ch1 = sample type: PLC-PDXs (Pediatric Liver Cancer-Patient Derived Xenografts)
!Sample_characteristics_ch1 = host strain: Athymic Nude-Foxn1nu (ENVIGO-Harlan Laboratories, Gannat, France)
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = MagMax DNA Multi-Sample kit (Thermo Fisher Scientific)
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = 500ng starting genomic DNA were processed using the AffymetrixÂ® Cytogenetics Copy Number Assay User Guide (P/N 702607 Rev. 2)
!Sample_hyb_protocol = Sample was hybridized to AffymetrixÂ® Genome-Wide Human SNP Array 6.0 using a GeneChip Hybridization Oven 640 and posteriorly washed and stained using the Fluidics Station 450
!Sample_scan_protocol = GeneChip was scanned using Affymetrix GeneChip Scanner 3000 7G
!Sample_data_processing = CEL files, generated by AGCC Viewer. CYCHP, generated by Chromosome Analysis Suite (all provided by Affymetrix)
!Sample_data_processing = Raw data and normalized data with netaffx version na 33.1.  CYCHP provide data for copy number and LOH analysis.
!Sample_data_processing = affymetrix-algorithm-name = CYTO2
!Sample_data_processing = affymetrix-algorithm-version = 1.16.0
!Sample_data_processing = program-name = apt-copynumber-cyto.exe
!Sample_data_processing = program-version = 1.16.0
!Sample_data_processing = program-company = Affymetrix
!Sample_platform_id = GPL16131
!Sample_contact_name = Carolina,,Armengol
!Sample_contact_email = carmengol@igtp.cat
!Sample_contact_phone = 934978688
!Sample_contact_institute = Health Siences Research Institute Germans Trias i Pujol
!Sample_contact_address = C/ Canyet, CamÃ­ de les Escoles, s/n
!Sample_contact_city = Badalona
!Sample_contact_state = Barcelona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974258/suppl/GSM1974258_D158_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1974nnn/GSM1974258/suppl/GSM1974258_MABHB213PDX_D158_CytoScanHD_Array_.32.3.cyhd.cychp.gz
!Sample_series_id = GSE76100
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.369401	0.154431	1.986823
C-4WYLN	0.230342	0.222836	1.985021
C-3BFNY	0.461887	0.133555	1.984401
C-7ONNE	0.389629	0.201647	1.984371
C-6HYCN	0.430850	0.277691	1.984767
C-7SCGC	0.396226	0.345114	1.984688
C-7RZQQ	0.256656	0.242847	1.984233
C-7RZWZ	0.091079	0.309160	1.984791
C-7SEBI	0.237826	-0.031820	1.984417
C-7RZIL	0.161819	0.032821	1.985544
C-4NQTX	0.141053	-0.080937	1.988029
C-7SDKW	-0.639317	-0.018666	1.986661
S-3WRNV	nan	nan	nan
C-7RXVK	-0.178280	-0.297610	1.986423
C-4LHKS	-0.038347	-0.238534	1.986148
C-7RWHE	-0.977682	-0.348652	1.986505
C-7SBEJ	0.015784	-0.293711	1.986847
C-7RYJO	-0.370469	-0.016272	1.987306
C-7SEGS	0.041459	0.033523	1.986582
C-4LLXK	0.094490	-0.057395	1.987591
!sample_table_end
