^SAMPLE = GSM338947
!Sample_title = CRC patiÃ«nt 39
!Sample_geo_accession = GSM338947
!Sample_status = Public on Nov 01 2010
!Sample_submission_date = Oct 31 2008
!Sample_last_update_date = Nov 30 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Blood from patients with early-onset colorectal cancer
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = age at diagnosis: 49
!Sample_characteristics_ch1 = # fisrt degree rel.: 1
!Sample_characteristics_ch1 = tumor location: Rectum
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = QiaAmp purification kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated DNA was prepared according to the standard Affymetrix protocol from two times 250 ng genomic DNA (Genome-Wide Human SNP Nsp/Sty 6.0 User Guide manual 702504 Rev.1, Affymetrix).
!Sample_hyb_protocol = Hybridizations were performed according to the standard Affymetrix protocol from two times 250 ng genomic DNA (Genome-Wide Human SNP Nsp/Sty 6.0 User Guide manual 702504 Rev.1, Affymetrix) using an Affymetrix hybridisation oven 640 and an Affymetrix Fluidic station 450.
!Sample_scan_protocol = Scanning performed according to the standard Affymetrix protocol from two times 250 ng genomic DNA ((Genome-Wide Human SNP Nsp/Sty 6.0 User Guide manual 702504 Rev.1, Affymetrix) using an Affymetrix scanner 3000.
!Sample_description = germline DNA from suspected familial microsatellite-stable CRC
!Sample_data_processing = Genotyping information obtained using Affymetrix Genotyping Concole software (v2.1)
!Sample_platform_id = GPL6801
!Sample_contact_name = Roland,P.,Kuiper
!Sample_contact_email = r.kuiper@antrg.umcn.nl, e.verwiel@antrg.umcn.nl
!Sample_contact_phone = +31243610868
!Sample_contact_fax = +31243668752
!Sample_contact_department = Human Genetics
!Sample_contact_institute = Radboud University Nijmegen Medical Centre
!Sample_contact_address = Geert Grooteplein 10
!Sample_contact_city = Nijmegen
!Sample_contact_zip/postal_code = 6525GA
!Sample_contact_country = Netherlands
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM338nnn/GSM338947/suppl/GSM338947.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM338nnn/GSM338947/suppl/GSM338947.CHP.gz
!Sample_series_id = GSE13429
!Sample_data_row_count = 1821903
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	51586	0.566217	0.145626	nan	nan
CN_473964	2.000000	1	51659	0.302194	0.145548	nan	nan
CN_473965	2.000000	1	51674	0.390388	0.145531	nan	nan
CN_473981	2.000000	1	52771	0.090540	0.144349	nan	nan
CN_473982	2.000000	1	52788	0.557905	0.144331	nan	nan
CN_497981	2.000000	1	62627	0.101702	0.133714	nan	nan
CN_517763	2.000000	1	72562	0.280522	0.123009	nan	nan
CN_502615	2.000000	1	75787	0.186852	0.119545	nan	nan
CN_502613	2.000000	1	75849	-0.481229	0.119478	nan	nan
CN_502614	2.000000	1	76175	0.231985	0.119129	nan	nan
CN_502616	2.000000	1	76192	-0.285465	0.119110	nan	nan
CN_502842	2.000000	1	88439	-0.073677	0.106049	nan	nan
CN_502843	2.000000	1	88453	-0.126529	0.106034	nan	nan
CN_466171	2.000000	1	218557	0.256240	0.125336	nan	nan
CN_468414	2.000000	1	218926	-0.153630	0.125334	nan	nan
CN_468412	2.000000	1	219009	0.422683	0.125333	nan	nan
CN_468413	2.000000	1	219024	0.148754	0.125333	nan	nan
CN_470565	2.000000	1	219470	-0.021535	0.125330	nan	nan
CN_468424	2.000000	1	225521	0.296658	0.125289	nan	nan
CN_468425	2.000000	1	225579	-0.037247	0.125288	nan	nan
!sample_table_end
