^SAMPLE = GSM213342
!Sample_title = Lobular Carcinoma in situ (LCIS) Sample 8
!Sample_geo_accession = GSM213342
!Sample_status = Public on Jul 27 2007
!Sample_submission_date = Jul 26 2007
!Sample_last_update_date = Aug 14 2011
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Genomic DNA
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = We hybridized our samples to the array, where the reference channel consisted of a pool of degenerate oligonucleotideâprimed PCR amplification products from a commercial DNA source. Aliquots of labeled target and reference DNA were cohybridized to each BAC microarray with 100 Î¼g of human Cot-1 DNA (Invitrogen, http://www.invitrogen.com) to block repetitive sequences.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Commercial human DNA obtained from female genomic DNA. A pool was used to reduce variation between arrays.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = Indirect DOP PCR amplified amina-allyl dUTP labelled
!Sample_source_name_ch2 = LCIS Cells
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A skilled histotechnologist cut and mounted single 10-Î¼m thick paraffin sections of each target tissue onto PET-membrane slides used with the SL Î¼CUT System (Molecular Machines & Industries, http://www.molecular-machines.com). We deparaffinized, rehydrated and stained the sections with hematoxylin. Within 1â2 h, we placed each section into a microdissection unit that sandwiches the tissue section between a clean glass slide and the membrane and microdissected it with the SL Î¼CUT System (Molecular Machines & Industries). 
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Extracted cells were digested with proteinase K and DOP amplified and labeled.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = Indirect DOP PCR amplified amina-allyl dUTP labeled
!Sample_hyb_protocol = The arrays, in Corning Hybridization chambers were incubated at 37 Â°C for 72 h, then washed, dried, and scanned.
!Sample_scan_protocol = The slides were scanned with the GenePix Microarrray Scanner (Axon Instruments, http://www.moleculardevices.com). Data was extracted using the GenePix Pro Software package.
!Sample_description = We examined a set of human breast cancers that were laser-microdissected from archived formalin fixed paraffin embedded (FFPE) tissue. These samples represent an important resource; however, they also represent a challenging aCGH application, as they tend to have significant amounts of noise. 
!Sample_data_processing = We observed an intensity dependent bias and performed print tipâspecific loess normalization within each array.
!Sample_platform_id = GPL5672
!Sample_contact_name = Mitchell,,Guttman
!Sample_contact_email = mguttman@mit.edu
!Sample_contact_institute = Broad Institute
!Sample_contact_address = 7 Cambridge Center
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02139
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM213nnn/GSM213342/suppl/GSM213342.gpr.gz
!Sample_series_id = GSE8598
!Sample_series_id = GSE8601
!Sample_data_row_count = 4995
#ID_REF = 
#VALUE = Loess-normalized log2 (test/reference) ratio
#CH1_SIG_MEAN = Ref Mean
#CH1_BK_MEAN = Ref Bk
#CH2_SIG_MEAN = Test Mean
#CH2_BK_MEAN = Test Bk
!sample_table_begin
ID_REF	VALUE	CH1_SIG_MEAN	CH1_BK_MEAN	CH2_SIG_MEAN	CH2_BK_MEAN
CTB-2327O11	0.13474458252259297	1108	92	991	254
RP11-396B3	-0.2357945828023167	2431	87	1549	259
RP11-392B15	-0.12988661266983603	4227	79	2779	261
RP11-121D03	-0.2593538254385488	2795	87	1349	275
RP11-236I04	0.49634065129695	2111	83	2238	248
RP11-362I3	1.0057366432256276	3738	80	5460	250
RP11-321I5	0.4183105498068296	2698	133	2493	297
RP11-566G8	-0.5878647847665055	3013	83	1577	259
RP11-1009O05	-0.05374554764584505	3032	72	2474	244
RP11-292J24	-0.3549711689110886	6365	102	3531	260
RP11-387B8	-0.11574982639101838	3154	83	1762	256
RP11-395E17	0.6175604901564219	3335	86	3059	262
RP11-114I18	-0.7415737504518318	4528	94	1766	267
RP11-122D19	-0.6871150264837605	4757	83	2140	252
RP11-465B24	-0.5264778364991496	1356	109	778	267
RP11-1014J07	-0.981597160290656	3389	95	1082	257
RP11-352F8	-0.21083820110934604	1964	83	1380	264
RP11-339B3	0.37414576063024024	3297	79	2820	255
RP11-513C18	-0.07041630649175246	180	83	350	263
RP11-1020M16	-0.010029492826536535	2572	87	1802	262
!sample_table_end
