^SAMPLE = GSM417857
!Sample_title = MR2648 (T19S6-A1)
!Sample_geo_accession = GSM417857
!Sample_status = Public on Jul 10 2009
!Sample_submission_date = Jun 17 2009
!Sample_last_update_date = Jul 09 2009
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = T19S6-A1
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Ductal Breast Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen Genomic DNA Isolation Kit (cat# 51306).
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Briefly, complexity-reduced representations consisting of small (200-1200 bp) fragments were amplified by adapter-mediated PCR of genomic DNA. DNA samples (2 ug) were labeled either with Cy5-dCTP or Cy3-dCTP using Amersham-Pharmacia MegaPrime labeling kit (Amersham Biosciences, Piscataway, NJ), and competitively hybridized to each other on the same slide.
!Sample_source_name_ch2 = SKN1
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = cell line: EBV Immortalized Fibroblast Reference
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = Qiagen Genomic DNA Isolation Kit (cat# 51306).
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Briefly, complexity-reduced representations consisting of small (200-1200 bp) fragments were amplified by adapter-mediated PCR of genomic DNA. DNA samples (2 ug) were labeled either with Cy5-dCTP or Cy3-dCTP using Amersham-Pharmacia MegaPrime labeling kit (Amersham Biosciences, Piscataway, NJ), and competitively hybridized to each other on the same slide.
!Sample_hyb_protocol = Hybridizations consisted of 35 uL of hybridization solution (37% formamide, 4x SSC, 0.1%SDS, and labeled DNA). Samples were denatured in an MJ Research Tetrad (Bio-Rad, Hercules, CA) at 95 degrees C for 5 min, and then pre-annealed at 37 degrees C for no more than 30 min. The solution was then applied to the microarray and hybridized under a coverslip in an oven at 42 degrees C for 14 to 16 h. Thereafter, slides were washed 1 min in 0.2% SDS/0.2x SSC, 30 sec in 0.2x SSC, and 30 sec in 0.05x SSC. Slides were dried by centrifugation and scanned immediately.
!Sample_scan_protocol = Scanned on an Axon GenePix 4000B scanner using a pixel size of 5 um.
!Sample_scan_protocol = Microarrays were scanned and gridded using GenePix Pro 4.0 software (MDS Analytical Technologies, Toronto, Canada) and data were imported into S-Plus 2000 analysis software (Insightful, Seattle, WA).
!Sample_description = This sample was hybridized to a single array (two color-reversals not performed).
!Sample_data_processing = The data were normalized using a lowess curve-fitting algorithm, followed by a local normalization (previously described in Hicks et al.). After placement in genome order, the mean of log ratios was computed. Segmentation was performed on the above-described data. Segments are defined as non-overlapping, genomic regions where copy number has changed. Our segmentation method is based on the minimization of the square-sum of differences between log-ratios and means (squared deviation) over segments larger than 6 probes in size. Initially, the segmenter searches for breakpoints that might be boundaries of segments. The first known breakpoint on a given chromosome is its first probe. For a given breakpoint, a 100-probe window to its right is selected. The sum of squared deviations of the flanking probes is calculated for each probe within this window. A probe whose squared deviation value produces a local minimum with respect to its neighbors, and is below a threshold of 95% of the square deviation within a window, is accepted as a new, known breakpoint. Whenever a probe is found below the threshold in the newly defined region, the segmenter recursively breaks said region into two pieces until it cannot find any further breakpoints therein. If no breakpoints are found, the 100- probe window is shifted by half its size and this procedure continues until a chromosome end is reached. Initial segments are constructed using found breakpoints. Each segment and its neighbors are validated for significance by the Kolmogorov-Smirnov (K-S) algorithm. If the p-value of compared segments is less than 10-5, then said segment is accepted as real. If not, the segments are merged. The segmenter also reports statistics such as mean, standard deviation, and median for each segment.
!Sample_platform_id = GPL8720
!Sample_contact_name = Nicholas,,Navin
!Sample_contact_laboratory = Wigler Lab
!Sample_contact_institute = Cold Spring Harbor Laboratory
!Sample_contact_address = 1 Bungtown Road
!Sample_contact_city = Cold Spring Harbor
!Sample_contact_state = NY
!Sample_contact_zip/postal_code = 11724
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM417nnn/GSM417857/suppl/GSM417857_MR2648.gpr.gz
!Sample_series_id = GSE16668
!Sample_series_id = GSE16672
!Sample_data_row_count = 346769
#ID_REF = 
#F635.MEAN = Mean of pixel values for each spot scanned at 635 nm wavelength
#F532.MEAN = Mean of pixel values for each spot scanned at 532 nm wavelength
#LOWRED = Lowess normalized value for each spot in red colour
#LOWGREEN = Lowess normalizad value for each spot in green colour
#LOCAL.RED = Local normalized output for each spot in red
#LOCAL.GREEN = Local normalized value for each spot in green
#LOCAL.RATIO = Ratio of local-normalized values for each spot
#VALUE = log2 of PRE_VALUE
#PRE_VALUE = Geometric mean Ratio (test/reference) of Two Normalized Channels (Cy5 and Cy3)
!sample_table_begin
ID_REF	F635.MEAN	F532.MEAN	LOWRED	LOWGREEN	LOCAL.RED	LOCAL.GREEN	LOCAL.RATIO	VALUE	PRE_VALUE
1	636.067	687.178	676.965	649.2	.571529	.556388	1.02721	0.0387	1.02721
2	5672.89	7475.47	5869.65	7107.2	4.6396	5.62582	.824698	-0.2781	.824698
3	502.72	479.969	537.739	451.481	.45137	.365158	1.23609	0.3058	1.23609
4	9158.8	11191.7	9355.41	10768.6	9.00509	9.71284	.927133	-0.1092	.927133
5	280.498	297.164	306.334	275.806	.30936	.272196	1.13653	0.1846	1.13653
6	369.556	423.667	398.592	397.291	.40044	.409849	.977041	-0.0335	.977041
7	916.573	840.24	969.661	795.315	.782617	.683938	1.14428	0.1944	1.14428
8	585.889	434.533	624.318	407.752	.477613	.331081	1.44259	0.5287	1.44259
9	125.067	206.982	147.558	189.38	.144902	.196639	.73689	-0.4405	.73689
10	1218.69	1032.67	1284.62	977.489	1.04318	.770153	1.35451	0.4378	1.35451
11	1594.4	2178.24	1676.89	2059.16	1.35922	1.61065	.843897	-0.2449	.843897
12	640.227	897.689	681.335	849.689	.515698	.672181	.767201	-0.3823	.767201
13	1163.44	2290.97	1227.52	2164.94	1.00445	1.71618	.585282	-0.7728	.585282
14	900.6	1081.23	953.1	1023.76	.778993	.869005	.89642	-0.1578	.89642
15	1418.55	1738.18	1493.36	1644.7	1.30408	1.51281	.862022	-0.2142	.862022
16	291.951	436.84	318.2	409.974	.323127	.422954	.763976	-0.3884	.763976
17	194.956	247.689	218.593	228.346	.248231	.254316	.976071	-0.0349	.976071
18	2205.98	2500.16	2311.94	2359.67	1.86302	1.89045	.98549	-0.0211	.98549
19	2609.7	2941.8	2731.73	2773.05	2.18451	2.38101	.917469	-0.1243	.917469
20	3382.78	4144.09	3534.66	3909.4	3.01247	3.41435	.882295	-0.1807	.882295
!sample_table_end
