^SAMPLE = GSM2087503
!Sample_title = osteosarcoma tumor touch imprint 01
!Sample_geo_accession = GSM2087503
!Sample_status = Public on Aug 31 2016
!Sample_submission_date = Mar 14 2016
!Sample_last_update_date = Aug 31 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = osteosarcoma tumor tissue, tumor touch imprint
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = diagnosis: osteosarcoma
!Sample_treatment_protocol_ch1 = Tumor pieces were pressed gently onto a standard microscopic glass slide to generate the tumor touch imprints. The cells on the glass slides were air dried for fixation. The fixed cells were collected with a polypropylen swab and washed with phosphate buffered saline. Finally DNA was extracted from these cells.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = gDNA was extracted from tumor touch imprint cells following the high salt method from Miller SA (1988): Proteinase K digestion at 56 Â°C overnight, protein precipitation with 6 M NaCl, DNA precipitation with absolute ethanol, DNA dissolved in TE buffer.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix Cytoscan HD protocol
!Sample_hyb_protocol = Affymetrix Cytoscan HD protocol
!Sample_scan_protocol = Affymetrix Cytoscan HD protocol
!Sample_data_processing = Affymetrix fluorescence intensity raw data (cel files) were processed with the Chromosome Analysis Suite (version 2.1) with default parameters resulting in Affymetrix Cytoscan HD cychp files.
!Sample_data_processing = Affymetrix Cytoscan HD array fluorescence intensity raw data
!Sample_platform_id = GPL16131
!Sample_contact_name = Clemens,,Brunner
!Sample_contact_email = clemens.brunner@ccri.at
!Sample_contact_department = Tumor Biology
!Sample_contact_institute = Children's Cancer Research Institute
!Sample_contact_address = Zimmermannplatz 10
!Sample_contact_city = Vienna
!Sample_contact_zip/postal_code = 1090
!Sample_contact_country = Austria
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2087nnn/GSM2087503/suppl/GSM2087503_OS01.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2087nnn/GSM2087503/suppl/GSM2087503_OS01.cychp.gz
!Sample_series_id = GSE79187
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.733849	0.342404	2.749005
C-4WYLN	-0.081204	0.210459	2.748111
C-3BFNY	0.130155	0.249393	2.746113
C-7ONNE	0.140706	0.121247	2.743708
C-6HYCN	0.721385	0.392202	2.743946
C-7SCGC	-0.065756	0.271353	2.742728
C-7RZQQ	0.401636	0.311708	2.741208
C-7RZWZ	0.119118	0.201120	2.737922
C-7SEBI	0.639438	0.495791	2.735681
C-7RZIL	0.483183	0.397659	2.734757
C-4NQTX	0.394692	0.441348	2.734293
C-7SDKW	0.174450	0.356967	2.731283
S-3WRNV	nan	nan	nan
C-7RXVK	-0.254601	0.084941	2.730982
C-4LHKS	0.199570	0.014646	2.730532
C-7RWHE	0.209817	0.063907	2.731045
C-7SBEJ	0.015786	0.007081	2.730975
C-7RYJO	-0.283977	0.333169	2.730823
C-7SEGS	0.597786	0.288366	2.732176
C-4LLXK	0.399738	0.345399	2.730240
!sample_table_end
