^SAMPLE = GSM2087501
!Sample_title = desmoplastic small round cell tumor touch imprint 01
!Sample_geo_accession = GSM2087501
!Sample_status = Public on Aug 31 2016
!Sample_submission_date = Mar 14 2016
!Sample_last_update_date = Aug 31 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = desmoplastic small round cell tumor, tumor touch imprint
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = diagnosis: desmoplastic small round cell tumor
!Sample_treatment_protocol_ch1 = Tumor pieces were pressed gently onto a standard microscopic glass slide to generate the tumor touch imprints. The cells on the glass slides were air dried for fixation. The fixed cells were collected with a polypropylen swab and washed with phosphate buffered saline. Finally DNA was extracted from these cells.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = gDNA was extracted from tumor touch imprint cells following the high salt method from Miller SA (1988): Proteinase K digestion at 56 Â°C overnight, protein precipitation with 6 M NaCl, DNA precipitation with absolute ethanol, DNA dissolved in TE buffer.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix Cytoscan HD protocol
!Sample_hyb_protocol = Affymetrix Cytoscan HD protocol
!Sample_scan_protocol = Affymetrix Cytoscan HD protocol
!Sample_data_processing = Affymetrix fluorescence intensity raw data (cel files) were processed with the Chromosome Analysis Suite (version 2.1) with default parameters resulting in Affymetrix Cytoscan HD cychp files.
!Sample_data_processing = Affymetrix Cytoscan HD array fluorescence intensity raw data
!Sample_platform_id = GPL16131
!Sample_contact_name = Clemens,,Brunner
!Sample_contact_email = clemens.brunner@ccri.at
!Sample_contact_department = Tumor Biology
!Sample_contact_institute = Children's Cancer Research Institute
!Sample_contact_address = Zimmermannplatz 10
!Sample_contact_city = Vienna
!Sample_contact_zip/postal_code = 1090
!Sample_contact_country = Austria
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2087nnn/GSM2087501/suppl/GSM2087501_DSRCT01.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2087nnn/GSM2087501/suppl/GSM2087501_DSRCT01.cychp.gz
!Sample_series_id = GSE79187
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.048991	0.101771	2.220869
C-4WYLN	0.162140	0.142876	2.219682
C-3BFNY	-0.030721	0.055028	2.217631
C-7ONNE	0.215217	0.095952	2.217321
C-6HYCN	0.325133	0.051685	2.217124
C-7SCGC	-0.056737	0.092195	2.217461
C-7RZQQ	0.141833	0.006931	2.217028
C-7RZWZ	-0.212709	0.046709	2.216627
C-7SEBI	-0.049190	0.105921	2.216532
C-7RZIL	0.170633	0.144527	2.216005
C-4NQTX	0.070897	0.063626	2.217221
C-7SDKW	0.222217	0.100483	2.216815
S-3WRNV	nan	nan	nan
C-7RXVK	0.029763	-0.026418	2.217550
C-4LHKS	0.129727	0.007991	2.218383
C-7RWHE	-0.421304	-0.068794	2.218770
C-7SBEJ	0.136953	-0.037631	2.219120
C-7RYJO	-0.060241	0.262670	2.220038
C-7SEGS	0.243207	0.289724	2.220650
C-4LLXK	0.490598	0.214191	2.220669
!sample_table_end
