^SAMPLE = GSM2087502
!Sample_title = medulloblastoma tumor touch imprint 01
!Sample_geo_accession = GSM2087502
!Sample_status = Public on Aug 31 2016
!Sample_submission_date = Mar 14 2016
!Sample_last_update_date = Aug 31 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = medulloblastoma tumor tissue, tumor touch imprint
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = diagnosis: medulloblastoma
!Sample_treatment_protocol_ch1 = Tumor pieces were pressed gently onto a standard microscopic glass slide to generate the tumor touch imprints. The cells on the glass slides were air dried for fixation. The fixed cells were collected with a polypropylen swab and washed with phosphate buffered saline. Finally DNA was extracted from these cells.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = gDNA was extracted from tumor touch imprint cells following the high salt method from Miller SA (1988): Proteinase K digestion at 56 Â°C overnight, protein precipitation with 6 M NaCl, DNA precipitation with absolute ethanol, DNA dissolved in TE buffer.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix Cytoscan HD protocol
!Sample_hyb_protocol = Affymetrix Cytoscan HD protocol
!Sample_scan_protocol = Affymetrix Cytoscan HD protocol
!Sample_data_processing = Affymetrix fluorescence intensity raw data (cel files) were processed with the Chromosome Analysis Suite (version 2.1) with default parameters resulting in Affymetrix Cytoscan HD cychp files.
!Sample_data_processing = Affymetrix Cytoscan HD array fluorescence intensity raw data
!Sample_platform_id = GPL16131
!Sample_contact_name = Clemens,,Brunner
!Sample_contact_email = clemens.brunner@ccri.at
!Sample_contact_department = Tumor Biology
!Sample_contact_institute = Children's Cancer Research Institute
!Sample_contact_address = Zimmermannplatz 10
!Sample_contact_city = Vienna
!Sample_contact_zip/postal_code = 1090
!Sample_contact_country = Austria
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2087nnn/GSM2087502/suppl/GSM2087502_MB01.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2087nnn/GSM2087502/suppl/GSM2087502_MB01.cychp.gz
!Sample_series_id = GSE79187
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.451648	-0.224953	2.076702
C-4WYLN	-0.214220	-0.178385	2.076884
C-3BFNY	-0.069015	-0.217336	2.076819
C-7ONNE	-0.057883	-0.172090	2.076480
C-6HYCN	-0.124895	-0.016640	2.076274
C-7SCGC	0.167094	0.026033	2.075943
C-7RZQQ	-0.141974	-0.024795	2.075634
C-7RZWZ	0.098551	0.014177	2.074900
C-7SEBI	0.169074	0.097841	2.075225
C-7RZIL	0.229634	0.132158	2.074818
C-4NQTX	0.096655	0.063274	2.074342
C-7SDKW	-0.109912	0.092181	2.074180
S-3WRNV	nan	nan	nan
C-7RXVK	0.189356	0.037445	2.074940
C-4LHKS	-0.031048	0.060393	2.076103
C-7RWHE	0.103718	-0.027033	2.076441
C-7SBEJ	-0.201624	-0.010403	2.076902
C-7RYJO	-0.286333	0.016485	2.077681
C-7SEGS	0.107429	0.026604	2.079108
C-4LLXK	-0.028483	-0.078109	2.079926
!sample_table_end
