^SAMPLE = GSM2368452
!Sample_title = Malignant glioma cell line U3167MG
!Sample_geo_accession = GSM2368452
!Sample_status = Public on Dec 13 2016
!Sample_submission_date = Nov 01 2016
!Sample_last_update_date = Dec 13 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Malignant glioma cell line U3167MG
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Malignant glioma cell line
!Sample_characteristics_ch1 = cell line: U3167MG
!Sample_growth_protocol_ch1 = adherent cultures on laminin-coated dishes using neural stem cell media
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Dneasy blood and tissue kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = 250 ng total genomic DNA was digested with the restriction enzyme Nsp I, then ligated to an Nsp I adaptor and further subjected to PCR amplification using a single primer. After fragmentation, the PCR products were labeled with a biotinylated nucleotide analogue using terminal deoxynucleotidyl transferase (TdT)
!Sample_hyb_protocol = standard protocols for Affymetrix Cytoscanâ¢ HD arrays (AffymetrixÂ® Cytoscan User Guide (P/N 703038 Rev4.) Hybridized probes were captured by streptavidin-phycoerythrin conjugates using the GeneChipÂ® Fluidics Station 450.
!Sample_scan_protocol = The arrays were scanned using the GeneChipÂ® Scanner 3000 7G
!Sample_data_processing = AffymetrixÂ® Chromosome Analysis Suite (ChAS) 2.0. Affymetrix-algorithm-name = CYTO2. Affymetrix-algorithm-version = 1.16.0. program-name = apt-copynumber-cyto.exe
!Sample_data_processing = Affymetrix CytoScan HD array of 30 clonal malignant glioma cultures and 6 bulk cultures representing the parental material used to derive clones.
!Sample_platform_id = GPL16131
!Sample_contact_name = Bo,,Segerman
!Sample_contact_email = bo.segerman@igp.uu.se
!Sample_contact_institute = Uppsala University
!Sample_contact_address = Dag Hammarskjolds v 20
!Sample_contact_city = Uppsala
!Sample_contact_zip/postal_code = 751 85
!Sample_contact_country = Sweden
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368452/suppl/GSM2368452_PA228_U3167MG_p7_140912_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368452/suppl/GSM2368452_PA228_U3167MG_p7_140912_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE89398
!Sample_series_id = GSE89401
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.188387	0.147443	1.982190
C-4WYLN	-0.019452	0.059542	1.982598
C-3BFNY	0.003344	0.119683	1.982136
C-7ONNE	0.186736	0.032346	1.982874
C-6HYCN	0.354232	0.209177	1.983518
C-7SCGC	0.282069	0.122962	1.983264
C-7RZQQ	0.009411	0.190709	1.983184
C-7RZWZ	-0.016676	0.106188	1.983165
C-7SEBI	0.024446	-0.059776	1.983378
C-7RZIL	-0.416712	-0.142034	1.984708
C-4NQTX	0.100719	-0.062839	1.985436
C-7SDKW	-0.115363	-0.142255	1.986134
S-3WRNV	nan	nan	nan
C-7RXVK	-0.190526	-0.196899	1.985676
C-4LHKS	-0.288783	-0.272904	1.985158
C-7RWHE	-0.066794	-0.184523	1.985158
C-7SBEJ	-0.364782	-0.256560	1.985332
C-7RYJO	-0.488207	-0.151022	1.986043
C-7SEGS	-0.125924	-0.218545	1.986284
C-4LLXK	-0.004981	-0.127750	1.985950
!sample_table_end
