^SAMPLE = GSM2368450
!Sample_title = Malignant glioma cell line U3117MG
!Sample_geo_accession = GSM2368450
!Sample_status = Public on Dec 13 2016
!Sample_submission_date = Nov 01 2016
!Sample_last_update_date = Dec 13 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Malignant glioma cell line U3117MG
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Malignant glioma cell line
!Sample_characteristics_ch1 = cell line: U3117MG
!Sample_growth_protocol_ch1 = adherent cultures on laminin-coated dishes using neural stem cell media
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Dneasy blood and tissue kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = 250 ng total genomic DNA was digested with the restriction enzyme Nsp I, then ligated to an Nsp I adaptor and further subjected to PCR amplification using a single primer. After fragmentation, the PCR products were labeled with a biotinylated nucleotide analogue using terminal deoxynucleotidyl transferase (TdT)
!Sample_hyb_protocol = standard protocols for Affymetrix Cytoscanâ¢ HD arrays (AffymetrixÂ® Cytoscan User Guide (P/N 703038 Rev4.) Hybridized probes were captured by streptavidin-phycoerythrin conjugates using the GeneChipÂ® Fluidics Station 450.
!Sample_scan_protocol = The arrays were scanned using the GeneChipÂ® Scanner 3000 7G
!Sample_data_processing = AffymetrixÂ® Chromosome Analysis Suite (ChAS) 2.0. Affymetrix-algorithm-name = CYTO2. Affymetrix-algorithm-version = 1.16.0. program-name = apt-copynumber-cyto.exe
!Sample_data_processing = Affymetrix CytoScan HD array of 30 clonal malignant glioma cultures and 6 bulk cultures representing the parental material used to derive clones.
!Sample_platform_id = GPL16131
!Sample_contact_name = Bo,,Segerman
!Sample_contact_email = bo.segerman@igp.uu.se
!Sample_contact_institute = Uppsala University
!Sample_contact_address = Dag Hammarskjolds v 20
!Sample_contact_city = Uppsala
!Sample_contact_zip/postal_code = 751 85
!Sample_contact_country = Sweden
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368450/suppl/GSM2368450_PA228_U3117MG_140912_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368450/suppl/GSM2368450_PA228_U3117MG_140912_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE89398
!Sample_series_id = GSE89401
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.371637	0.298943	1.979833
C-4WYLN	-0.035578	0.250197	1.979972
C-3BFNY	0.272593	0.245764	1.980264
C-7ONNE	0.383113	0.196865	1.980166
C-6HYCN	0.219870	0.136523	1.980007
C-7SCGC	0.180314	0.087311	1.979275
C-7RZQQ	-0.106249	0.076990	1.978845
C-7RZWZ	0.034196	0.027309	1.978688
C-7SEBI	-0.018853	-0.025714	1.979426
C-7RZIL	0.023896	-0.076013	1.980338
C-4NQTX	-0.070631	-0.094048	1.980830
C-7SDKW	-0.275272	-0.145083	1.981856
S-3WRNV	nan	nan	nan
C-7RXVK	-0.281044	-0.134350	1.982237
C-4LHKS	-0.287081	-0.186173	1.982366
C-7RWHE	-0.286017	-0.209400	1.982606
C-7SBEJ	0.062263	-0.261965	1.983136
C-7RYJO	-0.111754	-0.428081	1.983011
C-7SEGS	-0.589388	-0.481206	1.982996
C-4LLXK	-0.744095	-0.504745	1.983157
!sample_table_end
