^SAMPLE = GSM2368454
!Sample_title = Malignant glioma cell line U3121MG
!Sample_geo_accession = GSM2368454
!Sample_status = Public on Dec 13 2016
!Sample_submission_date = Nov 01 2016
!Sample_last_update_date = Dec 13 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Malignant glioma cell line U3121MG
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Malignant glioma cell line
!Sample_characteristics_ch1 = cell line: U3121MG
!Sample_growth_protocol_ch1 = adherent cultures on laminin-coated dishes using neural stem cell media
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Dneasy blood and tissue kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = 250 ng total genomic DNA was digested with the restriction enzyme Nsp I, then ligated to an Nsp I adaptor and further subjected to PCR amplification using a single primer. After fragmentation, the PCR products were labeled with a biotinylated nucleotide analogue using terminal deoxynucleotidyl transferase (TdT)
!Sample_hyb_protocol = standard protocols for Affymetrix Cytoscanâ¢ HD arrays (AffymetrixÂ® Cytoscan User Guide (P/N 703038 Rev4.) Hybridized probes were captured by streptavidin-phycoerythrin conjugates using the GeneChipÂ® Fluidics Station 450.
!Sample_scan_protocol = The arrays were scanned using the GeneChipÂ® Scanner 3000 7G
!Sample_data_processing = AffymetrixÂ® Chromosome Analysis Suite (ChAS) 2.0. Affymetrix-algorithm-name = CYTO2. Affymetrix-algorithm-version = 1.16.0. program-name = apt-copynumber-cyto.exe
!Sample_data_processing = Affymetrix CytoScan HD array of 30 clonal malignant glioma cultures and 6 bulk cultures representing the parental material used to derive clones.
!Sample_platform_id = GPL16131
!Sample_contact_name = Bo,,Segerman
!Sample_contact_email = bo.segerman@igp.uu.se
!Sample_contact_institute = Uppsala University
!Sample_contact_address = Dag Hammarskjolds v 20
!Sample_contact_city = Uppsala
!Sample_contact_zip/postal_code = 751 85
!Sample_contact_country = Sweden
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368454/suppl/GSM2368454_PA228_U3121MG_150924_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368454/suppl/GSM2368454_PA228_U3121MG_150924_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE89398
!Sample_series_id = GSE89401
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.200074	0.052358	2.427928
C-4WYLN	0.069318	0.175330	2.427861
C-3BFNY	0.245943	0.149804	2.427637
C-7ONNE	0.534553	0.272247	2.427979
C-6HYCN	0.267905	0.318559	2.427476
C-7SCGC	0.474002	0.439926	2.428142
C-7RZQQ	0.590890	0.390407	2.427143
C-7RZWZ	0.326207	0.510113	2.426261
C-7SEBI	0.057497	0.081693	2.425976
C-7RZIL	0.223439	0.199110	2.427266
C-4NQTX	0.264633	0.116897	2.427286
C-7SDKW	0.083464	0.231332	2.427103
S-3WRNV	nan	nan	nan
C-7RXVK	0.130170	-0.184381	2.428293
C-4LHKS	0.184659	-0.073671	2.429368
C-7RWHE	-0.514813	-0.176955	2.429356
C-7SBEJ	-0.305780	-0.070756	2.429733
C-7RYJO	-0.178525	0.015018	2.430861
C-7SEGS	0.240448	0.115910	2.431626
C-4LLXK	-0.026204	0.015476	2.431943
!sample_table_end
