^SAMPLE = GSM2368482
!Sample_title = Malignant glioma clone U3167MG-C723
!Sample_geo_accession = GSM2368482
!Sample_status = Public on Dec 13 2016
!Sample_submission_date = Nov 01 2016
!Sample_last_update_date = Dec 13 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Malignant glioma clone U3167MG-C723
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Malignant glioma clone
!Sample_characteristics_ch1 = cell line: U3167MG-C723
!Sample_growth_protocol_ch1 = adherent cultures on laminin-coated dishes using neural stem cell media
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Dneasy blood and tissue kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = 250 ng total genomic DNA was digested with the restriction enzyme Nsp I, then ligated to an Nsp I adaptor and further subjected to PCR amplification using a single primer. After fragmentation, the PCR products were labeled with a biotinylated nucleotide analogue using terminal deoxynucleotidyl transferase (TdT)
!Sample_hyb_protocol = standard protocols for Affymetrix Cytoscanâ¢ HD arrays (AffymetrixÂ® Cytoscan User Guide (P/N 703038 Rev4.) Hybridized probes were captured by streptavidin-phycoerythrin conjugates using the GeneChipÂ® Fluidics Station 450.
!Sample_scan_protocol = The arrays were scanned using the GeneChipÂ® Scanner 3000 7G
!Sample_data_processing = AffymetrixÂ® Chromosome Analysis Suite (ChAS) 2.0. Affymetrix-algorithm-name = CYTO2. Affymetrix-algorithm-version = 1.16.0. program-name = apt-copynumber-cyto.exe
!Sample_data_processing = Affymetrix CytoScan HD array of 30 clonal malignant glioma cultures and 6 bulk cultures representing the parental material used to derive clones.
!Sample_platform_id = GPL16131
!Sample_contact_name = Bo,,Segerman
!Sample_contact_email = bo.segerman@igp.uu.se
!Sample_contact_institute = Uppsala University
!Sample_contact_address = Dag Hammarskjolds v 20
!Sample_contact_city = Uppsala
!Sample_contact_zip/postal_code = 751 85
!Sample_contact_country = Sweden
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368482/suppl/GSM2368482_PA228_3167-723_140912_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368482/suppl/GSM2368482_PA228_3167-723_140912_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE89398
!Sample_series_id = GSE89401
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.068462	0.041356	1.916475
C-4WYLN	0.005168	0.104376	1.915558
C-3BFNY	-0.218885	-0.076159	1.915997
C-7ONNE	0.201311	-0.013519	1.916775
C-6HYCN	0.213671	0.170836	1.916907
C-7SCGC	0.257485	0.232716	1.916457
C-7RZQQ	0.020058	0.056899	1.916268
C-7RZWZ	0.086897	0.117660	1.916216
C-7SEBI	-0.052166	-0.160427	1.916709
C-7RZIL	-0.093148	-0.101127	1.918000
C-4NQTX	-0.231829	-0.264706	1.919089
C-7SDKW	-0.356305	-0.207187	1.918609
S-3WRNV	nan	nan	nan
C-7RXVK	-0.191658	-0.235628	1.918189
C-4LHKS	-0.302798	-0.180181	1.917991
C-7RWHE	-0.444673	-0.320615	1.918182
C-7SBEJ	-0.064793	-0.267500	1.918630
C-7RYJO	-0.160831	-0.213685	1.919383
C-7SEGS	-0.115350	-0.163128	1.920001
C-4LLXK	-0.334820	-0.267902	1.919697
!sample_table_end
