^SAMPLE = GSM2368451
!Sample_title = Malignant glioma cell line U3118MG
!Sample_geo_accession = GSM2368451
!Sample_status = Public on Dec 13 2016
!Sample_submission_date = Nov 01 2016
!Sample_last_update_date = Dec 13 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Malignant glioma cell line U3118MG
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Malignant glioma cell line
!Sample_characteristics_ch1 = cell line: U3118MG
!Sample_growth_protocol_ch1 = adherent cultures on laminin-coated dishes using neural stem cell media
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Dneasy blood and tissue kit (Qiagen)
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = 250 ng total genomic DNA was digested with the restriction enzyme Nsp I, then ligated to an Nsp I adaptor and further subjected to PCR amplification using a single primer. After fragmentation, the PCR products were labeled with a biotinylated nucleotide analogue using terminal deoxynucleotidyl transferase (TdT)
!Sample_hyb_protocol = standard protocols for Affymetrix Cytoscanâ¢ HD arrays (AffymetrixÂ® Cytoscan User Guide (P/N 703038 Rev4.) Hybridized probes were captured by streptavidin-phycoerythrin conjugates using the GeneChipÂ® Fluidics Station 450.
!Sample_scan_protocol = The arrays were scanned using the GeneChipÂ® Scanner 3000 7G
!Sample_data_processing = AffymetrixÂ® Chromosome Analysis Suite (ChAS) 2.0. Affymetrix-algorithm-name = CYTO2. Affymetrix-algorithm-version = 1.16.0. program-name = apt-copynumber-cyto.exe
!Sample_data_processing = Affymetrix CytoScan HD array of 30 clonal malignant glioma cultures and 6 bulk cultures representing the parental material used to derive clones.
!Sample_platform_id = GPL16131
!Sample_contact_name = Bo,,Segerman
!Sample_contact_email = bo.segerman@igp.uu.se
!Sample_contact_institute = Uppsala University
!Sample_contact_address = Dag Hammarskjolds v 20
!Sample_contact_city = Uppsala
!Sample_contact_zip/postal_code = 751 85
!Sample_contact_country = Sweden
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368451/suppl/GSM2368451_PA228_U-3118MG_140516_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2368nnn/GSM2368451/suppl/GSM2368451_PA228_U-3118MG_140516_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE89398
!Sample_series_id = GSE89401
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.912187	0.469312	2.033857
C-4WYLN	-0.028273	0.277514	2.034208
C-3BFNY	-0.069594	0.218438	2.035365
C-7ONNE	0.179168	0.028223	2.036628
C-6HYCN	0.401607	0.388514	2.036338
C-7SCGC	0.550621	0.201418	2.036456
C-7RZQQ	0.030782	0.160188	2.036591
C-7RZWZ	-0.255208	-0.022323	2.035975
C-7SEBI	0.045860	0.145756	2.037012
C-7RZIL	-0.152748	-0.030812	2.037887
C-4NQTX	0.098206	-0.046056	2.038802
C-7SDKW	-0.137897	-0.215467	2.039402
S-3WRNV	nan	nan	nan
C-7RXVK	-0.265668	-0.072346	2.038976
C-4LHKS	-0.511172	-0.233562	2.039012
C-7RWHE	0.212420	-0.226741	2.039037
C-7SBEJ	-0.347143	-0.378922	2.038871
C-7RYJO	-0.323227	-0.464597	2.039654
C-7SEGS	-0.690348	-0.607115	2.040805
C-4LLXK	-0.682703	-0.586522	2.041685
!sample_table_end
