^SAMPLE = GSM723093
!Sample_title = Peripheral blood healthy control C018_Hind
!Sample_geo_accession = GSM723093
!Sample_status = Public on Aug 01 2011
!Sample_submission_date = May 12 2011
!Sample_last_update_date = Aug 01 2011
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Peripheral blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Peripheral blood healthy control
!Sample_characteristics_ch1 = subject id: C018
!Sample_characteristics_ch1 = gender: female
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was obtained from cell lines or peripheral blood with PureLink genomic DNA kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer, PicoGreen and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to Mapping50K_Hind240
!Sample_data_processing = CEL files and CHP files (generated by Affymetrix GeneChip Command Console using the BRLMM algorithm) were processed by Affymetrix Genotyping Console 4.0. For this analysis, the protocol of un-paired samples was followed. Briefly, the parameters were set as follows: quantile normalization was performed at the perfect match (PM) probe level, followed by summarization of the signal intensity for each allele of each SNP. Genomic smoothing was set to 0.5 Mb and a five state Hidden Markov Model (HMM) was applied for smoothing and segmenting CN data. The different states were defined as follows: 0=homozygous deletion; 1=heterozygous deletion; 2=normal diploid; 3=single copy gain and 4=amplification. Each SNP was fitted to one of the possible CN states with a transition decay of 10 Mb and a threshold for SNP outlier of 1000 bp.
!Sample_data_processing = CHP files of 4 cell lines and 38 healty controls.
!Sample_platform_id = GPL2004
!Sample_contact_name = Jaime,,Berumen
!Sample_contact_email = jaimeberumen@hotmail.com
!Sample_contact_phone = +52(55)27892000
!Sample_contact_laboratory = Unidad de Medicina GenÃ³mica
!Sample_contact_department = Departamento de Medicina Experimental
!Sample_contact_institute = Universidad Nacional Autonoma de Mexico
!Sample_contact_address = Dr. Balmis #148 Col. Doctores 
!Sample_contact_city = Mexico City
!Sample_contact_zip/postal_code = 06726
!Sample_contact_country = Mexico
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM723nnn/GSM723093/suppl/GSM723093.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM723nnn/GSM723093/suppl/GSM723093.chp.gz
!Sample_series_id = GSE29244
!Sample_series_id = GSE29245
!Sample_data_row_count = 57275
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-601964	AB	0.016355	AB	0.234644	12.256682
AFFX-656757	AB	0.001012	AB	-0.157249	13.924701
AFFX-721431	AB	0.010060	AB	0.081371	13.717562
AFFX-737848	AA	0.011035	AA	0.724378	12.178155
AFFX-1329481	AA	0.044945	AA	0.761250	13.558467
AFFX-1375402	AA	0.008683	AA	0.884719	12.775129
AFFX-1987483	AB	0.002917	AB	-0.050028	13.526181
AFFX-2208108	BB	0.003996	BB	-0.860671	12.198887
AFFX-2343975	BB	0.006138	BB	-0.849858	13.549805
AFFX-2436931	BB	0.005455	BB	-0.781021	13.250935
AFFX-2557092	AB	0.002448	AB	0.221196	13.766199
AFFX-2629782	AA	0.001517	AA	0.847212	12.500359
AFFX-335883	BB	0.016756	BB	-0.750208	12.964187
AFFX-2147527	AB	0.002794	AB	0.095772	13.018930
AFFX-532031	AB	0.003268	AB	0.095941	14.373667
AFFX-811529	AB	0.012462	AB	-0.174784	14.027260
AFFX-1304348	AB	0.004086	AB	0.048163	13.328016
AFFX-1852733	AA	0.008955	AA	0.587689	13.116609
AFFX-2126602	BB	0.008360	BB	-0.850809	13.922091
AFFX-2899757	AA	0.000105	AA	0.798809	12.775745
!sample_table_end
