^SAMPLE = GSM723051
!Sample_title = Cervical cancer cell line CaLo_Hind
!Sample_geo_accession = GSM723051
!Sample_status = Public on Aug 01 2011
!Sample_submission_date = May 12 2011
!Sample_last_update_date = Aug 01 2011
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Cervical cancer cell line
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Cervical cancer cell line
!Sample_characteristics_ch1 = cell line: CaLo
!Sample_characteristics_ch1 = gender: female
!Sample_growth_protocol_ch1 = Cell lines were grown according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was obtained from cell lines or peripheral blood with PureLink genomic DNA kit. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer, PicoGreen and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = Hybridized to Mapping50K_Hind240
!Sample_data_processing = CEL files and CHP files (generated by Affymetrix GeneChip Command Console using the BRLMM algorithm) were processed by Affymetrix Genotyping Console 4.0. For this analysis, the protocol of un-paired samples was followed. Briefly, the parameters were set as follows: quantile normalization was performed at the perfect match (PM) probe level, followed by summarization of the signal intensity for each allele of each SNP. Genomic smoothing was set to 0.5 Mb and a five state Hidden Markov Model (HMM) was applied for smoothing and segmenting CN data. The different states were defined as follows: 0=homozygous deletion; 1=heterozygous deletion; 2=normal diploid; 3=single copy gain and 4=amplification. Each SNP was fitted to one of the possible CN states with a transition decay of 10 Mb and a threshold for SNP outlier of 1000 bp.
!Sample_data_processing = CHP files of 4 cell lines and 38 healty controls.
!Sample_platform_id = GPL2004
!Sample_contact_name = Jaime,,Berumen
!Sample_contact_email = jaimeberumen@hotmail.com
!Sample_contact_phone = +52(55)27892000
!Sample_contact_laboratory = Unidad de Medicina GenÃ³mica
!Sample_contact_department = Departamento de Medicina Experimental
!Sample_contact_institute = Universidad Nacional Autonoma de Mexico
!Sample_contact_address = Dr. Balmis #148 Col. Doctores 
!Sample_contact_city = Mexico City
!Sample_contact_zip/postal_code = 06726
!Sample_contact_country = Mexico
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM723nnn/GSM723051/suppl/GSM723051.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM723nnn/GSM723051/suppl/GSM723051.chp.gz
!Sample_series_id = GSE29244
!Sample_series_id = GSE29245
!Sample_data_row_count = 57275
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-601964	AB	0.016896	AB	-0.006716	12.557611
AFFX-656757	AB	0.045917	AB	-0.395019	14.007234
AFFX-721431	AA	0.021173	AA	0.849119	13.370756
AFFX-737848	AB	0.008135	AB	0.037289	12.089642
AFFX-1329481	AA	0.101841	AA	0.700760	13.351617
AFFX-1375402	AA	0.038317	AA	0.836708	13.034314
AFFX-1987483	BB	0.015786	BB	-0.685953	13.312568
AFFX-2208108	AB	0.037956	AB	0.265086	12.341062
AFFX-2343975	AB	0.001549	AB	-0.041393	13.284647
AFFX-2436931	BB	0.025842	BB	-0.750812	12.730766
AFFX-2557092	AA	0.002267	AA	0.923945	13.732668
AFFX-2629782	AA	0.021131	AA	0.913338	12.831604
AFFX-335883	BB	0.020109	BB	-0.748488	13.034410
AFFX-2147527	AA	0.049810	AA	0.869125	13.851905
AFFX-532031	BB	0.023491	BB	-0.719780	13.945421
AFFX-811529	AA	0.025732	AA	0.719938	13.490752
AFFX-1304348	AB	0.037268	AB	0.129645	12.950019
AFFX-1852733	AA	0.070840	AA	0.605877	12.788998
AFFX-2126602	AB	0.050367	AB	0.037747	14.235905
AFFX-2899757	AB	0.002272	AB	0.073275	12.968030
!sample_table_end
