^SAMPLE = GSM2443444
!Sample_title = Primary GIST-70
!Sample_geo_accession = GSM2443444
!Sample_status = Public on Feb 03 2017
!Sample_submission_date = Jan 03 2017
!Sample_last_update_date = Feb 04 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Small intestine GIST
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: Male
!Sample_characteristics_ch1 = tumor type: NF1-associated gastrointestinal stromal tumor
!Sample_characteristics_ch1 = primary/metastasis: Primary
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Snap-frozen tumor biopsies were collected with institutional review board approval.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was isolated using QIAamp DNA Mini Kit (Qiagen, Valencia, CA, USA) and analyzed by Affymetrix Cytoscan HD 2,600K-SNP array (Affymetrix, Santa Clara, CA, USA) with Affymetrix Chromosome Analysis Suite 2.0.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = As per manufacturer's instructions (Affymetrix).
!Sample_scan_protocol = Hybridized chip arrays were scanned according to the manufacturer's protocol.
!Sample_data_processing = The positions and intensities of the fluorescence emissions were analyzed using Affymetrix Chromosome Analysis Suite 2.0.
!Sample_data_processing = 
!Sample_platform_id = GPL16131
!Sample_contact_name = Jonathan,A,Fletcher
!Sample_contact_email = jfletcher@partners.org
!Sample_contact_department = Pathology
!Sample_contact_institute = Brigham and Women's Hospital and Harvard Medical School
!Sample_contact_address = 75 Francis Street
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443444/suppl/GSM2443444_Case_70.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443444/suppl/GSM2443444_Case_70.cyhd.cychp.gz
!Sample_series_id = GSE93077
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.255211	0.019154	1.456439
C-4WYLN	0.054594	-0.007379	1.456509
C-3BFNY	-0.326299	-0.146711	1.456742
C-7ONNE	-0.291073	-0.172633	1.457097
C-6HYCN	-0.207246	-0.148556	1.456998
C-7SCGC	-0.200540	-0.173317	1.457124
C-7RZQQ	-0.192822	-0.302218	1.456991
C-7RZWZ	-0.348859	-0.325376	1.456233
C-7SEBI	-0.147565	-0.196415	1.455648
C-7RZIL	-0.491021	-0.217681	1.456472
C-4NQTX	-0.320954	-0.332561	1.456848
C-7SDKW	-0.138937	-0.351816	1.456910
S-3WRNV	nan	nan	nan
C-7RXVK	-0.221312	-0.201648	1.456899
C-4LHKS	-0.311865	-0.218962	1.457068
C-7RWHE	-0.647197	-0.322391	1.457112
C-7SBEJ	0.099388	-0.337992	1.457110
C-7RYJO	-0.078103	-0.416245	1.457216
C-7SEGS	-0.573052	-0.430506	1.457171
C-4LLXK	-0.766621	-0.525206	1.457568
!sample_table_end
