^SAMPLE = GSM2443443
!Sample_title = Metastatic GIST-56
!Sample_geo_accession = GSM2443443
!Sample_status = Public on Feb 03 2017
!Sample_submission_date = Jan 03 2017
!Sample_last_update_date = Feb 04 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Small intestine GIST
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: Male
!Sample_characteristics_ch1 = tumor type: KIT-mutant gastrointestinal stromal tumor
!Sample_characteristics_ch1 = primary/metastasis: Metastasis
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Snap-frozen tumor biopsies were collected with institutional review board approval.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was isolated using QIAamp DNA Mini Kit (Qiagen, Valencia, CA, USA) and analyzed by Affymetrix Cytoscan HD 2,600K-SNP array (Affymetrix, Santa Clara, CA, USA) with Affymetrix Chromosome Analysis Suite 2.0.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = As per manufacturer's instructions (Affymetrix).
!Sample_scan_protocol = Hybridized chip arrays were scanned according to the manufacturer's protocol.
!Sample_data_processing = The positions and intensities of the fluorescence emissions were analyzed using Affymetrix Chromosome Analysis Suite 2.0.
!Sample_data_processing = 
!Sample_platform_id = GPL16131
!Sample_contact_name = Jonathan,A,Fletcher
!Sample_contact_email = jfletcher@partners.org
!Sample_contact_department = Pathology
!Sample_contact_institute = Brigham and Women's Hospital and Harvard Medical School
!Sample_contact_address = 75 Francis Street
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443443/suppl/GSM2443443_Case_56.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443443/suppl/GSM2443443_Case_56.cyhd.cychp.gz
!Sample_series_id = GSE93077
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.392354	-0.541481	1.125225
C-4WYLN	-0.476671	-0.576883	1.124212
C-3BFNY	-0.937386	-0.667179	1.124070
C-7ONNE	-0.682947	-0.703812	1.124210
C-6HYCN	-0.160524	-0.356475	1.124211
C-7SCGC	-0.458351	-0.395502	1.123840
C-7RZQQ	-0.560559	-0.467337	1.123340
C-7RZWZ	-0.549649	-0.509771	1.122680
C-7SEBI	-0.749877	-0.405441	1.123380
C-7RZIL	-0.604930	-0.452090	1.123818
C-4NQTX	-0.391266	-0.498145	1.123649
C-7SDKW	-0.159144	-0.549543	1.123866
S-3WRNV	nan	nan	nan
C-7RXVK	-0.307387	-0.406362	1.123691
C-4LHKS	-0.538417	-0.462725	1.123555
C-7RWHE	-0.712635	-0.488840	1.122847
C-7SBEJ	-0.349509	-0.550019	1.122338
C-7RYJO	-0.096366	-0.236418	1.122153
C-7SEGS	-0.375356	-0.301905	1.122257
C-4LLXK	-0.317473	-0.320118	1.122451
!sample_table_end
