^SAMPLE = GSM2443438
!Sample_title = Primary GIST-28
!Sample_geo_accession = GSM2443438
!Sample_status = Public on Feb 03 2017
!Sample_submission_date = Jan 03 2017
!Sample_last_update_date = Feb 04 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Gastric GIST
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = gender: Female
!Sample_characteristics_ch1 = tumor type: KIT-mutant gastrointestinal stromal tumor
!Sample_characteristics_ch1 = primary/metastasis: Primary
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Snap-frozen tumor biopsies were collected with institutional review board approval.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = High molecular weight genomic DNA was isolated using QIAamp DNA Mini Kit (Qiagen, Valencia, CA, USA) and analyzed by Affymetrix Cytoscan HD 2,600K-SNP array (Affymetrix, Santa Clara, CA, USA) with Affymetrix Chromosome Analysis Suite 2.0.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = As per manufacturer's instructions (Affymetrix).
!Sample_scan_protocol = Hybridized chip arrays were scanned according to the manufacturer's protocol.
!Sample_data_processing = The positions and intensities of the fluorescence emissions were analyzed using Affymetrix Chromosome Analysis Suite 2.0.
!Sample_data_processing = 
!Sample_platform_id = GPL16131
!Sample_contact_name = Jonathan,A,Fletcher
!Sample_contact_email = jfletcher@partners.org
!Sample_contact_department = Pathology
!Sample_contact_institute = Brigham and Women's Hospital and Harvard Medical School
!Sample_contact_address = 75 Francis Street
!Sample_contact_city = Boston
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02115
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443438/suppl/GSM2443438_Case_28.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2443nnn/GSM2443438/suppl/GSM2443438_Case_28.cyhd.cychp.gz
!Sample_series_id = GSE93077
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.158776	0.095246	1.530535
C-4WYLN	0.130367	0.099669	1.530319
C-3BFNY	-0.171134	-0.100577	1.530607
C-7ONNE	-0.119861	-0.096190	1.530391
C-6HYCN	0.086195	0.063170	1.529564
C-7SCGC	0.026284	0.067485	1.528649
C-7RZQQ	-0.098023	-0.125155	1.528185
C-7RZWZ	-0.129903	-0.120947	1.527340
C-7SEBI	-0.198847	-0.191512	1.527883
C-7RZIL	-0.341020	-0.187441	1.525795
C-4NQTX	-0.471579	-0.364459	1.523518
C-7SDKW	-0.092499	-0.360537	1.523538
S-3WRNV	nan	nan	nan
C-7RXVK	-0.016547	-0.228533	1.522756
C-4LHKS	-0.190424	-0.224751	1.522056
C-7RWHE	-0.625470	-0.376464	1.521307
C-7SBEJ	-0.370063	-0.372754	1.520938
C-7RYJO	-0.115935	-0.268967	1.520207
C-7SEGS	-0.276298	-0.265209	1.519629
C-4LLXK	-0.471964	-0.381039	1.519277
!sample_table_end
