^SAMPLE = GSM40639
!Sample_title = array-CGH DIR-Mock
!Sample_geo_accession = GSM40639
!Sample_status = Public on Jan 27 2006
!Sample_submission_date = Feb 01 2005
!Sample_last_update_date = Mar 24 2006
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Cy3: female reference
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = genomic DNA
!Sample_source_name_ch2 = Cy5: DIR-Mock
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = genomic DNA
!Sample_description = Simple annotation: tumor, Brain
!Sample_description = Image: http://genome-www5.stanford.edu/MicroArray/gifs/2004-07/54374.gif
!Sample_description = Sample_scan_protocol: Scanning parameters - Channel 1; Parameters for laser scanning of a hybridized array in channel 1.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 33.62; Parameter Scan Time = 14:34:45; Parameter PMT Volts = 610; Parameter Scan Date = 2004-03-04; Parameter Pixel Size = 10; Parameter Laser on time = 77310; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 4.07; Parameter Scan Power = 100; Parameter Scanning software version = 2.0.2.6; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_description = Sample_scan_protocol: Scanning parameters - Channel 2; Parameters for laser scanning of a hybridized array in channel 2.; Protocol Type = Scanning parameters; Parameter Scanner Make = Axon Instruments (V1.00); Parameter Scan Temperature = 33.62; Parameter Scan Time = 14:34:45; Parameter PMT Volts = 740; Parameter Scan Date = 2004-03-04; Parameter Pixel Size = 10; Parameter Laser on time = 146811; Parameter Focus Position = 0; Parameter Scanner Model = GenePix 4000B [84947]; Parameter Laser Power = 3.58; Parameter Scanning software version = 2.0.2.6; Parameter Scan Power = 100; Parameter Scanning software = AxImageIO; Performer: Markus,,Bredel
!Sample_platform_id = GPL1831
!Sample_contact_name = Markus,,Bredel
!Sample_contact_email = mbredel@stanford.edu
!Sample_contact_phone = 650-498-6012
!Sample_contact_institute = Stanford University School of Medicine
!Sample_contact_address =  
!Sample_contact_city = Stanford
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94305
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE2221
!Sample_data_row_count = 41472
#ID_REF = ID_REF
#CH1I_MEAN = Mean feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEAN = Mean feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEDIAN = The median feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_MEDIAN = The median feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH1D_MEAN = The mean feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2D_MEAN = .The mean feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1I_MEDIAN = Median feature pixel intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale
#CH2I_MEDIAN = Median feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale
#CH1B_MEAN = The mean feature background intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Background
#CH2B_MEAN = The mean feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Background
#CH1D_MEDIAN = The median feature pixel intensity at wavelength 532 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH2D_MEDIAN = The median feature pixel intensity at wavelength 635 nm with the median background subtracted.; Type: integer; Scale: linear_scale
#CH1_PER_SAT = The percentage of feature pixels at wavelength 532 nm that are saturated.; Type: integer; Scale: linear_scale
#CH2_PER_SAT = The percentage of feature pixels at wavelength 635 nm that are saturated.; Type: integer; Scale: linear_scale
#CH1I_SD = The standard deviation of the feature intensity at wavelength 532 nm.; Type: integer; Scale: linear_scale; Channel: Cy3 Channel
#CH2I_SD = The standard deviation of the feature pixel intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH1B_SD = The standard deviation of the feature background intensity at wavelength 532 nm.; Type: float; Scale: linear_scale; Channel: Cy3 Channel; Background
#CH2B_SD = The standard deviation of the feature background intensity at wavelength 635 nm.; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#PERGTBCH1I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_1SD = The percentage of feature pixels with intensities more than one standard deviation above the background pixel intensity, at wavelength 635 nm.; Type: integer; Scale: linear_scale
#PERGTBCH1I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#PERGTBCH2I_2SD = The percentage of feature pixels with intensities more than two standard deviations above the background pixel intensity, at wavelength 532 nm.; Type: integer; Scale: linear_scale
#SUM_MEAN = The sum of the arithmetic mean intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#SUM_MEDIAN = The sum of the median intensities for each wavelength, with the median background subtracted.; Type: integer; Scale: linear_scale
#RAT1_MEAN = Ratio of the arithmetic mean intensities of each spot for each wavelength, with the median background subtracted. Channel 1/Channel 2 ratio, (CH1I_MEAN - CH1B_MEDIAN)/(CH2I_MEAN - CH2B_MEDIAN) or Green/Red ratio.; Type: float; Scale: linear_scale
#RAT2_MEAN = The ratio of the arithmetic mean intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_MEDIAN = The ratio of the median intensities of each feature for each wavelength, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEAN = The geometric mean of the pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#PIX_RAT2_MEDIAN = The median of pixel-by-pixel ratios of pixel intensities, with the median background subtracted.; Type: float; Scale: linear_scale
#RAT2_SD = The geometric standard deviation of the pixel intensity ratios.; Type: float; Scale: linear_scale
#TOT_SPIX = The total number of feature pixels.; Type: integer; Scale: linear_scale
#TOT_BPIX = The total number of background pixels.; Type: integer; Scale: linear_scale
#REGR = The regression ratio of every pixel in a 2-feature-diameter circle around the center of the feature.; Type: float; Scale: linear_scale
#CORR = The correlation between channel1 (Cy3) & Channel 2 (Cy5) pixels within the spot, and is a useful quality control parameter. Generally, high values imply better fit & good spot quality.; Type: float; Scale: linear_scale
#DIAMETER = The diameter in um of the feature-indicator.; Type: integer; Scale: linear_scale
#X_COORD = X-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#Y_COORD = Y-coordinate of the center of the spot-indicator associated with the spot, where (0,0) is the top left of the image.; Type: integer; Scale: linear_scale
#TOP = Box top: int(((centerX - radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#BOT = Box bottom: int(((centerX + radius) - Xoffset) / pixelSize).; Type: integer; Scale: linear_scale
#LEFT = Box left: int(((centerY - radius) - yoffset) / pixelSize).; Type: integer; Scale: linear_scale
#RIGHT = Box right: int(((centerY + radius) - yoffset) / pixelSize); Type: integer; Scale: linear_scale
#FLAG = The type of flag associated with a feature: -100 = user-flagged null spot; -50 = software-flagged null spot; 0 = spot valid.; Type: integer; Scale: linear_scale
#CH2IN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity (CH2I_MEAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#CH2BN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) background (CH2B_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale; Channel: Cy5 channel; Background
#CH2DN_MEAN = Normalized value of mean Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale; Channel: Cy5 channel
#RAT2N_MEAN = Type: float; Scale: linear_scale
#CH2IN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity (CH2I_MEDIAN/Normalization factor).; Type: integer; Scale: linear_scale
#CH2DN_MEDIAN = Normalized value of median Channel 2 (usually 635 nm) intensity with normalized background subtracted (CH2IN_MEDIAN - CH2BN_MEDIAN).; Type: integer; Scale: linear_scale
#RAT1N_MEAN = Ratio of the means of Channel 1 (usually 532 nm) intensity to normalized Channel 2 (usually 635 nm) intensity with median background subtracted (CH1D_MEAN/CH2DN_MEAN). Channel 1/Channel 2 ratio normalized or Green/Red ratio normalized.; Type: float; Scale: linear_scale
#RAT2N_MEDIAN = Channel 2/Channel 1 ratio normalized, RAT2_MEDIAN/Normalization factor or Red/Green median ratio normalized.; Type: float; Scale: linear_scale
#VALUE = same as UNF_VALUE but with flagged values removed
#LOG_RAT2N_MEDIAN = Log (base 2) of the ratio of the median of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEDIAN)].; Type: float; Scale: log_base_2
#UNF_VALUE = Log (base 2) of the ratio of the mean of Channel 2 (usually 635 nm) to Channel 1 (usually 532 nm) [log (base 2) (RAT2N_MEAN)].; Type: float; Scale: log_base_2
!sample_table_begin
ID_REF	CH1I_MEAN	CH2I_MEAN	CH1B_MEDIAN	CH2B_MEDIAN	CH1D_MEAN	CH2D_MEAN	CH1I_MEDIAN	CH2I_MEDIAN	CH1B_MEAN	CH2B_MEAN	CH1D_MEDIAN	CH2D_MEDIAN	CH1_PER_SAT	CH2_PER_SAT	CH1I_SD	CH2I_SD	CH1B_SD	CH2B_SD	PERGTBCH1I_1SD	PERGTBCH2I_1SD	PERGTBCH1I_2SD	PERGTBCH2I_2SD	SUM_MEAN	SUM_MEDIAN	RAT1_MEAN	RAT2_MEAN	RAT2_MEDIAN	PIX_RAT2_MEAN	PIX_RAT2_MEDIAN	RAT2_SD	TOT_SPIX	TOT_BPIX	REGR	CORR	DIAMETER	X_COORD	Y_COORD	TOP	BOT	LEFT	RIGHT	FLAG	CH2IN_MEAN	CH2BN_MEDIAN	CH2DN_MEAN	RAT2N_MEAN	CH2IN_MEDIAN	CH2DN_MEDIAN	RAT1N_MEAN	RAT2N_MEDIAN	VALUE	LOG_RAT2N_MEDIAN	UNF_VALUE
1	810	726	418	349	392	377	686	630	422	357	268	281	0	0	348	312	70	91	94	93	84	69	769	549	1.04	.962	1.049	.949	.901	2.31	119	551	.944	.83	130	1680	5460	27	40	21	34	0	742	357	385	.983	644	287	1.018	1.071	-.025	.099	-.025
2	991	864	416	349	575	515	857	798	425	367	441	449	0	0	359	279	66	91	100	98	100	96	1090	890	1.117	.896	1.018	.919	.968	1.711	103	232	.818	.86	110	1820	5460	28	39	36	47	0	883	357	526	.915	815	459	1.093	1.04	-.128	.057	-.128
3	1179	1004	418	377	761	627	994	897	427	382	576	520	0	0	568	437	74	98	100	99	99	94	1388	1096	1.214	.824	.903	.8	.833	1.714	104	237	.8	.93	110	1970	5460	28	39	51	62	0	1026	385	641	.842	917	531	1.188	.922	-.248	-.116	-.248
4	702	641	432	385	270	256	687	612	432	387	255	227	0	0	149	151	66	105	90	87	84	53	526	482	1.055	.948	.89	1.038	.943	2.223	88	248	1.027	.63	110	2120	5460	28	39	66	77	0	655	393	262	.969	625	232	1.032	.91	-.046	-.137	-.046
5	666	588	435	383	231	205	663	561	440	380	228	178	0	0	123	127	76	99	91	80	78	39	436	406	1.127	.887	.781	.845	.885	2.524	61	158	1.157	.48	90	2270	5460	29	38	82	91	0	601	391	209	.907	573	182	1.103	.798	-.141	-.326	-.141
6	1657	1534	428	383	1229	1151	1364	1265	433	386	936	882	0	0	766	760	74	97	100	100	100	98	2380	1818	1.068	.937	.942	.916	.94	1.421	122	332	.955	.96	120	2410	5460	28	40	95	107	0	1567	391	1176	.957	1293	901	1.045	.963	-.064	-.055	-.064
7	647	554	432	391	215	163	620	521	435	398	188	130	0	0	137	149	70	91	90	63	66	39	378	318	1.319	.758	.691	.883	.905	2.335	33	135	1.292	.36	70	2550	5450	29	36	111	118	0	566	400	167	.775	532	133	1.291	.707	-.368	-.501	-.368
8	1238	1124	425	380	813	744	1111	1019	430	378	686	639	0	0	487	460	88	96	100	100	98	96	1557	1325	1.093	.915	.931	.897	.918	1.483	99	249	.925	.93	110	2700	5460	28	39	124	135	0	1148	388	760	.935	1041	653	1.069	.952	-.097	-.071	-.097
9	1068	861	423	372	645	489	1019	840	427	383	596	468	0	0	247	221	71	99	100	99	100	95	1134	1064	1.319	.758	.785	.734	.715	1.517	121	268	.758	.86	120	2850	5460	28	40	139	151	0	880	380	500	.775	858	478	1.291	.802	-.368	-.318	-.368
10	1773	1544	433	385	1340	1159	1707	1520	439	398	1274	1135	0	0	530	471	72	97	100	100	100	100	2499	2409	1.156	.865	.891	.855	.865	1.302	127	257	.865	.95	120	2990	5460	28	40	153	165	0	1578	393	1184	.884	1553	1160	1.132	.91	-.178	-.136	-.178
11	783	546	436	383	347	163	801	538	444	393	365	155	0	0	230	151	86	114	83	62	76	32	510	520	2.129	.47	.425	.485	.511	2.989	156	407	.343	.53	140	3140	5450	26	40	167	181	-50	558	391	167	.48	550	158	2.083	.434		-1.205	-1.059
12	1068	950	431	392	637	558	1128	963	441	402	697	571	0	0	410	364	91	122	86	83	78	78	1195	1268	1.142	.876	.819	.943	.882	1.95	156	408	.885	.89	140	3280	5450	26	40	181	195	-50	971	401	570	.895	984	583	1.117	.837		-.257	-.16
13	1155	1124	425	397	730	727	1142	1122	440	406	717	725	0	0	198	198	89	115	100	100	100	100	1457	1442	1.004	.996	1.011	.994	.985	1.432	122	272	1.017	.86	120	3430	5460	28	40	197	209	0	1148	406	743	1.018	1146	741	.983	1.033	.025	.047	.025
14	1492	1420	431	403	1061	1017	1473	1441	449	417	1042	1038	0	0	276	246	103	121	100	100	100	99	2078	2080	1.043	.959	.996	.964	.996	1.369	124	288	.957	.93	120	3580	5460	28	40	212	224	0	1451	412	1039	.979	1472	1061	1.021	1.018	-.03	.026	-.03
15	879	782	437	417	442	365	865	783	460	440	428	366	0	0	159	163	122	151	100	90	88	66	807	794	1.211	.826	.855	.777	.832	1.916	116	274	.873	.71	120	3720	5460	28	40	226	238	0	799	426	373	.844	800	374	1.185	.874	-.245	-.195	-.245
16	3355	3005	431	428	2924	2577	2926	2765	452	439	2495	2337	0	0	1316	940	105	134	100	100	100	100	5501	4832	1.135	.881	.937	.907	.898	1.263	125	263	.834	.97	120	3870	5460	28	40	241	253	0	3070	437	2633	.901	2825	2388	1.11	.957	-.151	-.063	-.151
17	1491	1365	448	441	1043	924	1434	1326	475	463	986	885	0	0	341	270	148	155	100	100	100	100	1967	1871	1.129	.886	.898	.897	.88	1.306	120	264	.86	.91	120	4010	5460	28	40	255	267	0	1395	451	944	.905	1355	904	1.105	.917	-.144	-.125	-.144
18	2211	2182	451	451	1760	1731	2239	2251	491	486	1788	1800	0	0	479	422	169	172	100	100	100	100	3491	3588	1.017	.984	1.007	.992	.997	1.226	125	263	.97	.96	120	4160	5460	28	40	270	282	0	2229	461	1769	1.005	2300	1839	.995	1.029	.007	.041	.007
19	3977	4114	443	448	3534	3666	3465	3750	460	474	3022	3302	0	0	1595	1404	108	142	100	100	100	100	7200	6324	.964	1.037	1.093	1.066	1.049	1.219	114	220	.993	.97	110	4300	5450	27	38	284	295	0	4204	458	3746	1.06	3832	3374	.943	1.116	.084	.159	.084
20	1537	1067	415	441	1122	626	1519	1046	435	459	1104	605	0	0	308	242	96	123	100	100	100	97	1748	1709	1.792	.558	.548	.54	.544	1.471	116	270	.578	.88	120	4450	5460	28	40	299	311	0	1090	451	640	.57	1069	618	1.754	.56	-.811	-.837	-.811
!sample_table_end
