^SAMPLE = GSM782112
!Sample_title = T340
!Sample_geo_accession = GSM782112
!Sample_status = Public on Jan 03 2013
!Sample_submission_date = Aug 18 2011
!Sample_last_update_date = Jan 03 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = T340
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: T340
!Sample_characteristics_ch1 = tissue type: Bronchiolo-alveolar adenocarcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNAs were extracted using the QIAamp DNA mini kit (Qiagen, Courtaboeuf, France) from frozen tissue samples.
!Sample_label_ch1 = C-Bio and A-DNP
!Sample_label_protocol_ch1 = standard Illumina protocol
!Sample_hyb_protocol = standard Illumina protocol
!Sample_scan_protocol = standard Illumina protocol
!Sample_data_processing = standard Illumina protocol
!Sample_platform_id = GPL6986
!Sample_contact_name = Eric,,Letouz̩
!Sample_contact_email = Eric.letouze@inserm.fr
!Sample_contact_laboratory = Centre de Recherche des Cordeliers
!Sample_contact_institute = Ligue Contre Le Cancer
!Sample_contact_address = 15 rue de l'̩cole de m̩decine
!Sample_contact_city = Paris
!Sample_contact_zip/postal_code = 75006
!Sample_contact_country = France
!Sample_supplementary_file = NONE
!Sample_series_id = GSE31483
!Sample_data_row_count = 370404
#ID_REF = This column corresponds to the ID column of the reference platform
#VALUE = Log R Ratios exported from the Beadstudio software
#B.Allele.Freq = 
#X.Raw = 
#Y.Raw = 
#X = 
#Y = 
#R = 
#Theta = 
!sample_table_begin
ID_REF	VALUE	B.Allele.Freq	X.Raw	Y.Raw	X	Y	R	Theta
rs10000010-126_B_F_IFB1153208421:0	0.2011	0.0038	5335	115	1.02	0.009	1.029	0.006
rs10000023-126_B_F_IFB1153358872:0	-0.2067	0.6721	2787	4727	0.668	1.139	1.807	0.662
rs10000030-120_B_R_IFB1137703207:0	-0.3436	0.9616	203	3062	0.027	0.559	0.586	0.969
rs1000007-123_T_F_IFB1152225452:0	-0.1174	0	4796	102	0.896	0.005	0.901	0.003
rs10000092-123_T_R_IFB1153358875:0	-0.042	0.002	3609	96	0.883	0.015	0.897	0.011
rs10000121-126_B_R_IFB1136471760:0	-0.3313	0.9854	122	1801	0.022	0.471	0.493	0.971
rs1000014-126_B_R_IFB1136184019:0	0.2098	0.9889	750	8516	0.123	1.583	1.706	0.951
rs10000141-126_T_F_IFB1137734411:0	-0.2924	0.9935	195	4265	0.023	0.778	0.801	0.981
rs1000016-126_B_R_IFB1156563530:0	0.0792	0.0027	7359	284	1.547	0.029	1.575	0.012
rs10000169-119_T_R_IFB1135612081:0	0.2131	0.3483	3646	3057	0.753	0.608	1.362	0.433
rs1000022-126_B_F_IFB1135126284:0	-0.066	0.0014	3607	147	0.869	0.02	0.889	0.015
rs10000272-126_T_R_IFB1136539894:0	-0.1487	0	5752	47	1.525	0.003	1.528	0.001
rs10000282-121_T_R_IFB1136743500:0	-0.0985	0.9969	243	5906	0.026	1.084	1.11	0.985
rs10000300-126_T_R_IFB1152704058:0	0.0695	0.9958	244	3995	0.025	0.749	0.773	0.979
rs1000031-123_B_F_IFB1135583872:0	0.2523	0.9778	600	8355	0.092	1.684	1.776	0.965
rs1000032-126_B_R_IFB1136145093:0	-0.0148	1	188	6545	0.014	1.217	1.231	0.993
rs10000388-126_B_F_IFB1135932472:0	0.0876	0	6079	111	1.328	0.008	1.335	0.004
rs1000040-126_T_F_IFB1152704061:0	0.2281	0.0057	6029	326	1.197	0.044	1.24	0.023
rs1000041-126_T_F_IFB1153889147:0	-0.1979	1	140	4958	0.012	1.201	1.214	0.993
rs10000432-126_T_R_IFB1135756304:0	-0.693	0.0162	2071	171	0.385	0.026	0.412	0.044
!sample_table_end
