^SAMPLE = GSM197746
!Sample_title = Carcinoma (F57C_s56_b47)
!Sample_geo_accession = GSM197746
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL2843
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 19200
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	1334.5	249	2093.5	215	-0.79	0	-0.0372	-0.0372
2	1141.5	254.5	2104	221	-1.09	0	-0.0372	-0.0372
3	1087	252.5	1723	216	-0.85	0	-0.0372	-0.0372
4	283	250	284.5	217	-1.03	3		
5	278	243	287	220	-0.94	3		
6	274	236	308	224	-1.14	0		
7	5673	243	10416	224	-0.91	0	-0.0107	-0.0107
8	5795	252	10708	224	-0.92	0	-0.0107	-0.0107
9	5770.5	238.5	10943	231	-0.95	0	-0.0107	-0.0107
10	325	228	401	228	-0.83	0		
11	333	228	435	239	-0.9	0		
12	316	231	466	237	-1.43	0		
13	913	230	1656	238	-1.05	0	-0.0107	-0.0107
14	1007	234	1641.5	243	-0.86	0	-0.0107	-0.0107
15	1039	230	1818	246	-0.96	0	-0.0107	-0.0107
16	285.5	229	394	255	-1.3	0		
17	290	224	407.5	243	-1.32	0		
18	290	228	388	246	-1.2	3		
19	5622	222	10898.5	239.5	-0.98	0	-0.0107	-0.0107
20	5069	225	10420	241	-1.07	0	-0.0107	-0.0107
!sample_table_end
