^SAMPLE = GSM197655
!Sample_title = Adenoma component of a progressed adenoma (P32A_s53_b17)
!Sample_geo_accession = GSM197655
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	1530.5	205	3819.5	132	-1.48	0		
2	1573	213	3901.5	128	-1.47	0		
3	1720	216.5	4546	139	-1.55	0		
4	1551	156	4132	137	-1.52	0	-0.0362	-0.0362
5	1541	135	4500	128	-1.64	3		-0.0362
6	2427.5	131	7061	125	-1.59	3		-0.0362
7	1461	131	5048	122	-1.89	0		
8	1380	130	4798	121	-1.9	0		
9	1337.5	132	4809	123	-1.96	0		
10	769	128	2152	122	-1.66	0	-0.0851	-0.0851
11	737	127	2037	121	-1.65	0	-0.0851	-0.0851
12	780	127	2125	121	-1.62	0	-0.0851	-0.0851
13	1628.5	134	5860	123	-1.94	0		
14	1713.5	128	6109.5	121	-1.92	0		
15	1676	128	5862	122	-1.89	0		
16	1149	135	3492	122	-1.73	0	-0.0049	-0.0049
17	1113	127	3286	121	-1.68	0	-0.0049	-0.0049
18	1151	137	3293	124	-1.64	0	-0.0049	-0.0049
19	1163.5	196.5	2881	130	-1.51	0		
20	1514	213	3956	127	-1.56	0		
!sample_table_end
