^SAMPLE = GSM197660
!Sample_title = Adenoma component of a progressed adenoma (P34A_s50_b21)
!Sample_geo_accession = GSM197660
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	7578	937	12321	547	-0.83	0	-0.2227	-0.2227
2	7582	835	11859	513	-0.75	0	-0.2227	-0.2227
3	7943	913	11817	472	-0.69	0	-0.2227	-0.2227
4	18117	833	18344.5	476.5	-0.05	0	0.2114	0.2114
5	17094	956	16969	473	-0.03	0	0.2114	0.2114
6	18473.5	953.5	19036	519	-0.08	0	0.2114	0.2114
7	5138	878.5	8752	544	-0.95	0		
8	4451	848	7243	461.5	-0.91	0		
9	4417.5	870	7697	483	-1.02	0		
10	7485	901	8681	460.5	-0.32	0	0.0931	0.0931
11	8280	970	8986	478	-0.22	0	0.0931	0.0931
12	8695	1003.5	8641	447.5	-0.09	0	0.0931	0.0931
13	3879.5	885	5174	413	-0.67	1		-0.2227
14	2563	911	2506	439	-0.32	1		-0.2227
15	3581	895.5	4260	430	-0.51	0	-0.2227	-0.2227
16	10639	869	11307	388	-0.16	0	0.1695	0.1695
17	11019	912	11569.5	457.5	-0.14	0	0.1695	0.1695
18	11369	916	11908	459	-0.13	0	0.1695	0.1695
19	5787	943.5	9008.5	500	-0.81	0	-0.2227	-0.2227
20	5990	940.5	9276	523	-0.79	3		-0.2227
!sample_table_end
