^SAMPLE = GSM197656
!Sample_title = Carcinoma component of a progressed adenoma (P32C_s54_b17)
!Sample_geo_accession = GSM197656
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	1895.5	125	10549.5	150	-2.55	0		
2	2093	129	11780.5	153	-2.57	0		
3	2291	128	12884	163	-2.56	0		
4	2945.5	131	14674.5	176	-2.36	0	-0.0154	-0.0154
5	2134.5	131	10205	196	-2.32	0	-0.0154	-0.0154
6	2838	136	12502.5	207	-2.19	0	-0.0154	-0.0154
7	1674	136	9305	171	-2.57	0		
8	2005	127	11053.5	133	-2.54	0		
9	1796	128	9858.5	137	-2.54	0		
10	953	125	4580.5	131.5	-2.43	0	-0.0728	-0.0728
11	953	119	4354.5	129	-2.34	0	-0.0728	-0.0728
12	883.5	123	3582	130	-2.18	0	-0.0728	-0.0728
13	1798.5	119	9746	131	-2.52	0		
14	1912	121	10225	131	-2.49	0		
15	2116	124	11397	128	-2.5	0		
16	1110.5	121	5330	130	-2.39	0	-0.0154	-0.0154
17	1190	124	5818	129	-2.42	0	-0.0154	-0.0154
18	1297.5	125	6448	132	-2.43	0	-0.0154	-0.0154
19	1358	127	6724.5	150	-2.42	0		
20	2018	133	10493.5	159	-2.45	0		
!sample_table_end
