^SAMPLE = GSM197713
!Sample_title = Carcinoma (F54C_s55_b47)
!Sample_geo_accession = GSM197713
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL2843
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 19200
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	1597.5	293	2264	236	-0.64	0	-0.0564	-0.0564
2	1380	282.5	2001.5	228	-0.69	0	-0.0564	-0.0564
3	1304	276	2077	223.5	-0.85	0	-0.0564	-0.0564
4	315	285	308	220	-1.55	3		
5	316	287	350.5	225	-2.11	3		
6	315	285	371.5	224	-2.3	0		
7	4895.5	285	11168	229	-1.25	0	-0.2322	-0.2322
8	4310	291	9679	237	-1.23	0	-0.2322	-0.2322
9	4947	285	11027	235	-1.21	0	-0.2322	-0.2322
10	357.5	284	424	237	-1.35	0		
11	342.5	285	419	235	-1.68	0		
12	349.5	287	395	239	-1.32	0		
13	845	283	1549	236	-1.22	0	-0.2322	-0.2322
14	719	282	1420	240	-1.43	0	-0.2322	-0.2322
15	909	279	1731	244	-1.24	0	-0.2322	-0.2322
16	334.5	287	351	244	-1.17	0		
17	334	291	357	242	-1.42	0		
18	315	273	366	242	-1.56	0		
19	4528	263	10215	250	-1.22	0	-0.2322	-0.2322
20	3956	261	8351	248	-1.13	0	-0.2322	-0.2322
!sample_table_end
