^SAMPLE = GSM197802
!Sample_title = Carcinoma (F2C_s64_b21)
!Sample_geo_accession = GSM197802
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	8297	1115.5	9863	533	-0.38	3		0.1311
2	9061.5	1002	8921	506	-0.06	3		0.1311
3	8544	651	8954	380	-0.12	0	0.1311	0.1311
4	25761.5	786.5	28100.5	372.5	-0.15	3		0.005
5	25458.5	754.5	26374	331	-0.08	0	0.005	0.005
6	25064	742.5	26584	318	-0.11	0	0.005	0.005
7	4706	437	3046	264	0.62	0		
8	2277	328	6595	250	-1.7	3		
9	2779	301	3643	274	-0.44	0		
10	12752	387	15297.5	284	-0.28	0	-0.0286	-0.0286
11	11434	313	15541	233	-0.46	0	-0.0286	-0.0286
12	12029	383	15563	187	-0.4	0	-0.0286	-0.0286
13	1775	352	2009	203	-0.34	0		
14	3490	322	2657	231	0.38	0		
15	2909	323	2234	201	0.35	0		
16	12694	339	15061	219	-0.26	0	0.005	0.005
17	13444	341	13610	218	-0.03	0	0.005	0.005
18	11867.5	424.5	13703	221	-0.24	0	0.005	0.005
19	8089	469	7289	251.5	0.11	0	-0.0166	-0.0166
20	10307.5	744	11819.5	407	-0.26	3		-0.0166
!sample_table_end
