^SAMPLE = GSM197886
!Sample_title = Carcinoma component of a progressed adenoma (P7C_s12_b16)
!Sample_geo_accession = GSM197886
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	11128	232.5	14458	150	-0.39	0		
2	10470	225	14307	182.5	-0.46	0		
3	10504	188.5	13874.5	125	-0.41	0		
4	17314	276.5	17010	158.5	0.02	0	0.1172	0.1172
5	16787.5	157.5	18001	190	-0.1	0	0.1172	0.1172
6	17541.5	135.5	19078.5	154.5	-0.12	0	0.1172	0.1172
7	10269	161.5	14279	143	-0.48	0		
8	10031	185	14055.5	162.5	-0.5	0		
9	9555.5	280	12828	180.5	-0.45	0		
10	7127.5	216.5	8196	168	-0.22	0	0.0667	0.0667
11	7279	172	8331.5	128	-0.21	0	0.0667	0.0667
12	6820.5	139.5	8289.5	111	-0.29	0	0.0667	0.0667
13	8198	119.5	12319	124	-0.59	0		
14	8530	125	12976	173	-0.61	0		
15	7581	159	11756	136.5	-0.65	0		
16	5015	328.5	4341	240.5	0.19	1		0.1172
17	9171.5	149	10552.5	158	-0.2	0	0.1172	0.1172
18	8880.5	114.5	11133.5	102	-0.33	0	0.1172	0.1172
19	8180	75.5	11587	130.5	-0.5	0		
20	8584	238	10798	109	-0.36	0		
!sample_table_end
